code,constructorRef,circuit,gp,raceid,position,tm,ms,seconds,lap,stop,duration,box_time,box_seconds,accumulated,stint,compound,distance,stint_lap,stint_distance
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,2:34.215,154215,154,14,,,,,1640868,2,C2,98.056,3,21.012
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,13,1:43.166,103166,103,14,,,,,1666333,1,C4,81.872,14,81.872
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,18,1:32.606,92606,92,14,,,,,1375359,2,C2,72.072,3,15.444
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,12,1:22.828,82828,82,14,,,,,1120868,1,C2,65.142,14,65.142
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,9,1:20.258,80258,80,14,,,,,1069560,1,C3,68.726,14,68.726
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,2:07.391,127391,127,14,,,,,1618172,2,INTER,74.732,6,32.028
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,7,1:45.338,105338,105,14,,,,,1529726,1,C3,77.756,14,77.756
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:59.488,59488,59,15,,,,,1011072,1,C3,53.145,15,53.145
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.823,70823,70,15,,,,,1000663,1,C3,64.77,15,64.77
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,9,1:24.262,84262,84,15,,,,,1361688,2,C3,65.715,12,52.572
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,10,2:31.302,151302,151,15,,,,,1605577,2,C1,88.365,3,17.673
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,12,1:33.538,93538,93,15,,,,,1329237,1,C2,88.365,15,88.365
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,11,1:25.185,85185,85,15,,,,,1209134,1,C2,69.825,15,69.825
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:52.777,112777,112,15,,,,,1795083,2,C2,105.06,4,28.016
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,13,1:42.573,102573,102,15,,,,,1769499,1,C4,87.72,15,87.72
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,16,1:36.807,96807,96,15,,,,,1467965,2,C2,77.22,4,20.592
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,11,1:23.155,83155,83,15,,,,,1203696,1,C2,69.795,15,69.795
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,6,1:20.245,80245,80,15,,,,,1149818,1,C3,73.635,15,73.635
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:55.131,115131,115,15,,,,,1745563,2,INTER,80.07,7,37.366
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,7,1:44.226,104226,104,15,,,,,1635064,1,C3,83.31,15,83.31
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:59.455,59455,59,16,,,,,1070560,1,C3,56.688,16,56.688
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.650,70650,70,16,,,,,1071486,1,C3,69.088,16,69.088
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,9,1:24.391,84391,84,16,,,,,1445950,2,C3,70.096,13,56.953
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,10,2:39.411,159411,159,16,,,,,1756879,2,C1,94.256,4,23.564
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,12,1:33.321,93321,93,16,,,,,1422775,1,C2,94.256,16,94.256
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,11,1:25.084,85084,85,16,,,,,1294319,1,C2,74.48,16,74.48
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:52.297,112297,112,16,,,,,1907860,2,C2,112.064,5,35.02
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,11,1:42.364,102364,102,16,,,,,1872072,1,C4,93.568,16,93.568
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,16,1:47.228,107228,107,16,,,,,1564772,2,C2,82.368,5,25.74
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,11,1:23.054,83054,83,16,,,,,1286851,1,C2,74.448,16,74.448
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,6,1:20.197,80197,80,16,,,,,1230063,1,C3,78.544,16,78.544
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,5,1:48.022,108022,108,16,,,,,1860694,2,INTER,85.408,8,42.704
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,7,1:44.057,104057,104,16,,,,,1739290,1,C3,88.864,16,88.864
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:59.122,59122,59,17,,,,,1130015,1,C3,60.231,17,60.231
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.994,70994,70,17,,,,,1142136,1,C3,73.406,17,73.406
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,9,1:24.478,84478,84,17,,,,,1530341,2,C3,74.477,14,61.334
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,10,2:33.542,153542,153,17,,,,,1916290,2,C1,100.147,5,29.455
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:32.591,92591,92,17,,,,,1516096,1,C2,100.147,17,100.147
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,11,1:25.107,85107,85,17,,,,,1379403,1,C2,79.135,17,79.135
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:51.903,111903,111,17,,,,,2020157,2,C2,119.068,6,42.024
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,9,1:41.893,101893,101,17,,,,,1974436,1,C4,99.416,17,99.416
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,15,1:34.183,94183,94,17,,,,,1672000,2,C2,87.516,6,30.888
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,11,1:22.817,82817,82,17,,,,,1369905,1,C2,79.101,17,79.101
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,6,1:19.924,79924,79,17,,,,,1310260,1,C3,83.453,17,83.453
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,5,1:46.067,106067,106,17,,,,,1968716,2,INTER,90.746,9,48.042
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:45.963,105963,105,17,,,,,1843347,1,C3,94.418,17,94.418
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:59.126,59126,59,18,,,,,1189137,1,C3,63.774,18,63.774
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,8,1:10.617,70617,70,18,,,,,1213130,1,C3,77.724,18,77.724
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,9,1:25.208,85208,85,18,,,,,1614819,2,C3,78.858,15,65.715
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,10,2:14.104,134104,134,18,,,,,2069832,2,C1,106.038,6,35.346
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,11,1:32.595,92595,92,18,,,,,1608687,1,C2,106.038,18,106.038
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,10,1:25.529,85529,85,18,,,,,1464510,1,C2,83.79,18,83.79
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,13,1:51.560,111560,111,18,,,,,2132060,2,C2,126.072,7,49.028
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,9,1:41.217,101217,101,18,,,,,2076329,1,C4,105.264,18,105.264
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,15,1:33.415,93415,93,18,,,,,1766183,2,C2,92.664,7,36.036
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,10,1:23.509,83509,83,18,,,,,1452722,1,C2,83.754,18,83.754
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,5,1:20.015,80015,80,18,,,,,1390184,1,C3,88.362,18,88.362
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:45.212,105212,105,18,,,,,2074783,2,INTER,96.084,10,53.38
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:44.618,104618,104,18,,,,,1949310,1,C3,99.972,18,99.972
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:59.211,59211,59,19,,,,,1248263,1,C3,67.317,19,67.317
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,8,1:10.604,70604,70,19,,,,,1283747,1,C3,82.042,19,82.042
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,8,1:22.686,82686,82,19,,,,,1700027,2,C3,83.239,16,70.096
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:35.950,95950,95,19,,,,,2203936,2,C1,111.929,7,41.237
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,10,1:32.565,92565,92,19,,,,,1701282,1,C2,111.929,19,111.929
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,10,1:25.373,85373,85,19,,,,,1550039,1,C2,88.445,19,88.445
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:51.010,111010,111,19,,,,,2243620,2,C2,133.076,8,56.032
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,8,1:42.989,102989,102,19,,,,,2177546,1,C4,111.112,19,111.112
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,14,1:33.053,93053,93,19,,,,,1859598,2,C2,97.812,8,41.184
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,8,1:22.604,82604,82,19,,,,,1536231,1,C2,88.407,19,88.407
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,5,1:19.689,79689,79,19,,,,,1470199,1,C3,93.271,19,93.271
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:44.705,104705,104,19,,,,,2179995,2,INTER,101.422,11,58.718
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:44.135,104135,104,19,,,,,2053928,1,C3,105.526,19,105.526
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,12,0:59.325,59325,59,20,,,,,1307474,1,C3,70.86,20,70.86
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,8,1:10.332,70332,70,20,,,,,1354351,1,C3,86.36,20,86.36
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,8,1:22.435,82435,82,20,,,,,1782713,2,C3,87.62,17,74.477
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:33.666,93666,93,20,,,,,2299886,2,C1,117.82,8,47.128
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,9,1:32.195,92195,92,20,,,,,1793847,1,C2,117.82,20,117.82
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,10,1:25.512,85512,85,20,,,,,1635412,1,C2,93.1,20,93.1
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:50.551,110551,110,20,,,,,2354630,2,C2,140.08,9,63.036
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,7,1:41.370,101370,101,20,,,,,2280535,1,C4,116.96,20,116.96
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,14,1:32.841,92841,92,20,,,,,1952651,2,C2,102.96,9,46.332
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,8,1:22.858,82858,82,20,,,,,1618835,1,C2,93.06,20,93.06
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,5,1:19.647,79647,79,20,,,,,1549888,1,C3,98.18,20,98.18
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:43.418,103418,103,20,,,,,2284700,2,INTER,106.76,12,64.056
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:43.953,103953,103,20,,,,,2158063,1,C3,111.08,20,111.08
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,11,0:59.857,59857,59,21,,,,,1366799,1,C3,74.403,21,74.403
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,8,1:10.455,70455,70,21,,,,,1424683,1,C3,90.678,21,90.678
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,8,1:22.462,82462,82,21,,,,,1865148,2,C3,92.001,18,78.858
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:32.635,92635,92,21,,,,,2393552,2,C1,123.711,9,53.019
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,9,1:32.312,92312,92,21,,,,,1886042,1,C2,123.711,21,123.711
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,10,1:25.849,85849,85,21,,,,,1720924,1,C2,97.755,21,97.755
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:50.793,110793,110,21,,,,,2465181,2,C2,147.084,10,70.04
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,7,1:42.519,102519,102,21,,,,,2381905,1,C4,122.808,21,122.808
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,14,1:33.005,93005,93,21,,,,,2045492,2,C2,108.108,10,51.48
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,8,1:24.053,84053,84,21,,,,,1701693,1,C2,97.713,21,97.713
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,5,1:19.487,79487,79,21,,,,,1629535,1,C3,103.089,21,103.089
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:42.734,102734,102,21,,,,,2388118,2,INTER,112.098,13,69.394
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:44.038,104038,104,21,,,,,2262016,1,C3,116.634,21,116.634
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,11,0:59.310,59310,59,22,,,,,1426656,1,C3,77.946,22,77.946
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,8,1:10.529,70529,70,22,,,,,1495138,1,C3,94.996,22,94.996
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,8,1:22.331,82331,82,22,,,,,1947610,2,C3,96.382,19,83.239
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:32.489,92489,92,22,,,,,2486187,2,C1,129.602,10,58.91
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,9,1:31.510,91510,91,22,1,28.167,28167,28,1978354,1,C2,129.602,22,129.602
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:25.985,85985,85,22,,,,,1806773,1,C2,102.41,22,102.41
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:50.524,110524,110,22,,,,,2575974,2,C2,154.088,11,77.044
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,7,1:41.326,101326,101,22,,,,,2484424,1,C4,128.656,22,128.656
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,14,1:32.923,92923,92,22,,,,,2138497,2,C2,113.256,11,56.628
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,8,1:23.108,83108,83,22,,,,,1785746,1,C2,102.366,22,102.366
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,5,1:19.612,79612,79,22,,,,,1709022,1,C3,107.998,22,107.998
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:42.820,102820,102,22,,,,,2490852,2,INTER,117.436,14,74.732
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:43.541,103541,103,22,,,,,2366054,1,C3,122.188,22,122.188
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,11,0:59.456,59456,59,23,,,,,1485966,1,C3,81.489,23,81.489
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,8,1:10.644,70644,70,23,,,,,1565667,1,C3,99.314,23,99.314
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,8,1:22.808,82808,82,23,,,,,2029941,2,C3,100.763,20,87.62
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:31.939,91939,91,23,,,,,2578676,2,C1,135.493,11,64.801
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:52.078,112078,112,23,,,,,2161374,2,C2,135.493,1,5.891
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:25.614,85614,85,23,,,,,1892758,1,C2,107.065,23,107.065
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:50.200,110200,110,23,,,,,2686498,2,C2,161.092,12,84.048
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,7,1:41.478,101478,101,23,,,,,2585750,1,C4,134.504,23,134.504
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,13,1:32.946,92946,92,23,,,,,2231420,2,C2,118.404,12,61.776
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,8,1:22.779,82779,82,23,,,,,1868854,1,C2,107.019,23,107.019
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,5,1:19.334,79334,79,23,,,,,1788634,1,C3,112.907,23,112.907
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:43.142,103142,103,23,,,,,2593672,2,INTER,122.774,15,80.07
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:43.753,103753,103,23,,,,,2469595,1,C3,127.742,23,127.742
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,11,0:59.118,59118,59,24,,,,,1545422,1,C3,85.032,24,85.032
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,8,1:10.653,70653,70,24,,,,,1636311,1,C3,103.632,24,103.632
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,8,1:22.980,82980,82,24,,,,,2112749,2,C3,105.144,21,92.001
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:32.479,92479,92,24,,,,,2670615,2,C1,141.384,12,70.692
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,13,1:32.197,92197,92,24,,,,,2273452,2,C2,141.384,2,11.782
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:25.479,85479,85,24,,,,,1978372,1,C2,111.72,24,111.72
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:50.463,110463,110,24,,,,,2796698,2,C2,168.096,13,91.052
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,7,1:41.288,101288,101,24,,,,,2687228,1,C4,140.352,24,140.352
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,12,1:32.733,92733,92,24,,,,,2324366,2,C2,123.552,13,66.924
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,8,1:22.529,82529,82,24,,,,,1951633,1,C2,111.672,24,111.672
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,5,1:19.425,79425,79,24,,,,,1867968,1,C3,117.816,24,117.816
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:42.811,102811,102,24,,,,,2696814,2,INTER,128.112,16,85.408
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:43.655,103655,103,24,,,,,2573348,1,C3,133.296,24,133.296
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,11,0:59.190,59190,59,25,,,,,1604540,1,C3,88.575,25,88.575
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,8,1:10.778,70778,70,25,,,,,1706964,1,C3,107.95,25,107.95
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,8,1:22.787,82787,82,25,,,,,2195729,2,C3,109.525,22,96.382
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:32.431,92431,92,25,,,,,2763094,2,C1,147.275,13,76.583
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,13,1:31.817,91817,91,25,,,,,2365649,2,C2,147.275,3,17.673
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:25.627,85627,85,25,,,,,2063851,1,C2,116.375,25,116.375
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:50.232,110232,110,25,,,,,2907161,2,C2,175.1,14,98.056
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,7,1:41.575,101575,101,25,,,,,2788516,1,C4,146.2,25,146.2
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,12,1:32.824,92824,92,25,,,,,2417099,2,C2,128.7,14,72.072
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,8,1:22.990,82990,82,25,,,,,2034162,1,C2,116.325,25,116.325
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,5,1:19.777,79777,79,25,,,,,1947393,1,C3,122.725,25,122.725
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:43.092,103092,103,25,,,,,2799625,2,INTER,133.45,17,90.746
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:43.837,103837,103,25,,,,,2677003,1,C3,138.85,25,138.85
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,11,0:59.819,59819,59,26,,,,,1663730,1,C3,92.118,26,92.118
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,8,1:33.851,93851,93,26,1,22.231,22231,22,1777742,1,C3,112.268,26,112.268
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,8,1:22.766,82766,82,26,,,,,2278516,2,C3,113.906,23,100.763
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:32.263,92263,92,26,,,,,2855525,2,C1,153.166,14,82.474
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,13,1:31.770,91770,91,26,,,,,2457466,2,C2,153.166,4,23.564
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:25.612,85612,85,26,,,,,2149478,1,C2,121.03,26,121.03
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,12,1:50.351,110351,110,26,,,,,3017393,2,C2,182.104,15,105.06
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,7,1:41.409,101409,101,26,,,,,2890091,1,C4,152.048,26,152.048
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,12,1:32.883,92883,92,26,,,,,2509923,2,C2,133.848,15,77.22
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,8,1:22.849,82849,82,26,,,,,2117152,1,C2,120.978,26,120.978
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,5,1:19.610,79610,79,26,,,,,2027170,1,C3,127.634,26,127.634
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:43.211,103211,103,26,,,,,2902717,2,INTER,138.788,18,96.084
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:43.954,103954,103,26,,,,,2780840,1,C3,144.404,26,144.404
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,11,0:59.390,59390,59,27,,,,,1723549,1,C3,95.661,27,95.661
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,8,1:50.020,110020,110,27,,,,,1965444,2,C2,116.586,1,4.318
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,8,1:23.042,83042,83,27,,,,,2361282,2,C3,118.287,24,105.144
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:32.336,92336,92,27,,,,,2947788,2,C1,159.057,15,88.365
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,13,1:31.890,91890,91,27,,,,,2549236,2,C2,159.057,5,29.455
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,7,1:25.811,85811,85,27,,,,,2235090,1,C2,125.685,27,125.685
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,11,1:50.507,110507,110,27,,,,,3127744,2,C2,189.108,16,112.064
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,8,1:44.220,104220,104,27,,,,,2991500,1,C4,157.896,27,157.896
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,12,1:32.819,92819,92,27,,,,,2602806,2,C2,138.996,16,82.368
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,8,1:26.987,86987,86,27,1,26.666,26666,26,2200001,1,C2,125.631,27,125.631
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,5,1:19.604,79604,79,27,,,,,2106780,1,C3,132.543,27,132.543
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:43.200,103200,103,27,,,,,3005928,2,INTER,144.126,19,101.422
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:45.512,105512,105,27,,,,,2884794,1,C3,149.958,27,149.958
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:59.231,59231,59,28,,,,,1782939,1,C3,99.204,28,99.204
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,8,1:27.415,87415,87,28,,,,,2075464,2,C2,120.904,2,8.636
VET,ferrari,Hungaroring,Hungarian Grand Prix,1033,8,1:23.404,83404,83,28,,,,,2444324,2,C3,122.668,25,109.525
VET,ferrari,Silverstone Circuit,British Grand Prix,1034,11,1:32.029,92029,92,28,,,,,3040124,2,C1,164.948,16,94.256
VET,ferrari,Silverstone Circuit,70th Anniversary Grand Prix,1035,13,1:32.305,92305,92,28,,,,,2641126,2,C2,164.948,6,35.346
VET,ferrari,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:26.157,86157,86,28,,,,,2320901,1,C2,130.34,28,130.34
VET,ferrari,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,11,1:50.380,110380,110,28,,,,,3238251,2,C2,196.112,17,119.068
VET,ferrari,Sochi Autodrom,Russian Grand Prix,1040,9,1:43.088,103088,103,28,,,,,3095720,1,C4,163.744,28,163.744
VET,ferrari,Nürburgring,Eifel Grand Prix,1041,12,1:33.119,93119,93,28,,,,,2695625,2,C2,144.144,17,87.516
VET,ferrari,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,15,1:46.766,106766,106,28,,,,,2286988,2,C1,130.284,1,4.653
VET,ferrari,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,4,1:19.667,79667,79,28,,,,,2186384,1,C3,137.452,28,137.452
VET,ferrari,Istanbul Park,Turkish Grand Prix,1044,4,1:42.972,102972,102,28,,,,,3109128,2,INTER,149.464,20,106.76
VET,ferrari,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:44.186,104186,104,28,,,,,2990306,1,C3,155.512,28,155.512
VET,ferrari,Bahrain International Circuit,Sakhir Grand Prix,1046,8,0:59.343,59343,59,29,,,,,1842170,1,C3,102.747,29,102.747
VET,ferrari,Red Bull Ring,Austrian Grand Prix,1031,8,1:53.981,113981,113,29,,,,,2162879,2,C2,125.222,3,12.954
