,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Seconds,LapStartSeconds,PitWindowTime
594,0 days 01:45:47.988000,3,0 days 00:01:49.082000,37,2,,,0 days 00:00:39.647000,0 days 00:00:44.246000,0 days 00:00:25.189000,0 days 01:44:38.553000,0 days 01:45:22.799000,0 days 01:45:47.988000,185.0,199.0,324.0,321.0,HARD,26.0,True,0 days 01:43:58.906000,McLaren,RIC,1,True,2021-06-06 13:13:58.915,109.08200000000001,6238.906,6264.32834783
595,0 days 01:47:35.278000,3,0 days 00:01:47.290000,38,2,,,0 days 00:00:38.412000,0 days 00:00:43.469000,0 days 00:00:25.409000,0 days 01:46:26.400000,0 days 01:47:09.869000,0 days 01:47:35.278000,198.0,212.0,318.0,319.0,HARD,27.0,True,0 days 01:45:47.988000,McLaren,RIC,1,True,2021-06-06 13:15:47.997,107.29,6347.988,6373.41034783
596,0 days 01:49:21.573000,3,0 days 00:01:46.295000,39,2,,,0 days 00:00:37.823000,0 days 00:00:43.233000,0 days 00:00:25.239000,0 days 01:48:13.101000,0 days 01:48:56.334000,0 days 01:49:21.573000,202.0,206.0,321.0,319.0,HARD,28.0,True,0 days 01:47:35.278000,McLaren,RIC,1,True,2021-06-06 13:17:35.287,106.295,6455.278,6480.70034783
597,0 days 01:51:07.674000,3,0 days 00:01:46.101000,40,2,,,0 days 00:00:37.896000,0 days 00:00:42.929000,0 days 00:00:25.276000,0 days 01:49:59.469000,0 days 01:50:42.398000,0 days 01:51:07.674000,204.0,209.0,316.0,318.0,HARD,29.0,True,0 days 01:49:21.573000,McLaren,RIC,1,True,2021-06-06 13:19:21.582,106.10100000000001,6561.573,6586.99534783
598,0 days 01:52:53.683000,3,0 days 00:01:46.009000,41,2,,,0 days 00:00:37.797000,0 days 00:00:42.968000,0 days 00:00:25.244000,0 days 01:51:45.471000,0 days 01:52:28.439000,0 days 01:52:53.683000,206.0,209.0,316.0,319.0,HARD,30.0,True,0 days 01:51:07.674000,McLaren,RIC,1,True,2021-06-06 13:21:07.683,106.009,6667.674,6693.09634783
599,0 days 01:54:39.606000,3,0 days 00:01:45.923000,42,2,,,0 days 00:00:37.809000,0 days 00:00:42.769000,0 days 00:00:25.345000,0 days 01:53:31.492000,0 days 01:54:14.261000,0 days 01:54:39.606000,204.0,208.0,316.0,317.0,HARD,31.0,True,0 days 01:52:53.683000,McLaren,RIC,1,True,2021-06-06 13:22:53.692,105.923,6773.683,6799.10534783
600,0 days 01:56:25.319000,3,0 days 00:01:45.713000,43,2,,,0 days 00:00:37.682000,0 days 00:00:42.725000,0 days 00:00:25.306000,0 days 01:55:17.288000,0 days 01:56:00.013000,0 days 01:56:25.319000,199.0,208.0,318.0,319.0,HARD,32.0,True,0 days 01:54:39.606000,McLaren,RIC,1,True,2021-06-06 13:24:39.615,105.71300000000001,6879.606000000001,6905.028347830001
601,0 days 01:58:11.098000,3,0 days 00:01:45.779000,44,2,,,0 days 00:00:37.746000,0 days 00:00:42.815000,0 days 00:00:25.218000,0 days 01:57:03.065000,0 days 01:57:45.880000,0 days 01:58:11.098000,203.0,207.0,315.0,321.0,HARD,33.0,True,0 days 01:56:25.319000,McLaren,RIC,1,True,2021-06-06 13:26:25.328,105.77900000000001,6985.319,7010.74134783
602,0 days 01:59:57.151000,3,0 days 00:01:46.053000,45,2,,,0 days 00:00:37.714000,0 days 00:00:42.995000,0 days 00:00:25.344000,0 days 01:58:48.812000,0 days 01:59:31.807000,0 days 01:59:57.151000,210.0,212.0,313.0,320.0,HARD,34.0,True,0 days 01:58:11.098000,McLaren,RIC,1,True,2021-06-06 13:28:11.107,106.05300000000001,7091.098000000001,7116.520347830001
603,0 days 02:01:43.692000,3,0 days 00:01:46.541000,46,2,,,0 days 00:00:37.610000,0 days 00:00:42.831000,0 days 00:00:26.100000,0 days 02:00:34.761000,0 days 02:01:17.592000,0 days 02:01:43.692000,205.0,205.0,248.0,320.0,HARD,35.0,True,0 days 01:59:57.151000,McLaren,RIC,2,True,2021-06-06 13:29:57.160,106.54100000000001,7197.151000000001,7222.573347830001
604,0 days 02:04:03.147000,3,0 days 00:02:19.455000,47,2,,0 days 02:04:01.926000,0 days 00:00:38.964000,0 days 00:00:54.577000,0 days 00:00:45.914000,0 days 02:02:22.656000,0 days 02:03:17.233000,0 days 02:04:03.147000,186.0,179.0,,183.0,HARD,36.0,True,0 days 02:01:43.692000,McLaren,RIC,24,False,2021-06-06 13:31:43.701,139.455,7303.692,7329.11434783
607,0 days 02:45:58.400000,3,0 days 00:02:29.461000,50,4,,,0 days 00:01:19.104000,0 days 00:00:45.324000,0 days 00:00:25.033000,0 days 02:44:48.043000,0 days 02:45:33.367000,0 days 02:45:58.400000,182.0,199.0,319.0,324.0,SOFT,4.0,,0 days 02:43:28.939000,McLaren,RIC,2,True,2021-06-06 14:13:28.948,149.461,9808.939,9834.36134783
608,0 days 02:47:45.018000,3,0 days 00:01:46.618000,51,4,,,0 days 00:00:38.187000,0 days 00:00:43.180000,0 days 00:00:25.251000,0 days 02:46:36.587000,0 days 02:47:19.767000,0 days 02:47:45.018000,188.0,203.0,296.0,318.0,SOFT,5.0,,0 days 02:45:58.400000,McLaren,RIC,1,True,2021-06-06 14:15:58.409,106.61800000000001,9958.400000000001,9983.82234783
610,0 days 00:37:52.916000,7,0 days 00:01:51.655000,2,1,,,0 days 00:00:40.097000,0 days 00:00:45.826000,0 days 00:00:25.732000,0 days 00:36:41.358000,0 days 00:37:27.184000,0 days 00:37:52.916000,174.0,195.0,321.0,319.0,MEDIUM,2.0,True,0 days 00:36:01.261000,Alfa Romeo,RAI,1,True,2021-06-06 12:06:01.270,111.655,2161.261,2186.68334783
611,0 days 00:39:44.889000,7,0 days 00:01:51.973000,3,1,,,0 days 00:00:39.599000,0 days 00:00:44.895000,0 days 00:00:27.479000,0 days 00:38:32.515000,0 days 00:39:17.410000,0 days 00:39:44.889000,187.0,199.0,317.0,301.0,MEDIUM,3.0,True,0 days 00:37:52.916000,Alfa Romeo,RAI,1,True,2021-06-06 12:07:52.925,111.97300000000001,2272.916,2298.33834783
612,0 days 00:41:35.144000,7,0 days 00:01:50.255000,4,1,,,0 days 00:00:39.819000,0 days 00:00:44.598000,0 days 00:00:25.838000,0 days 00:40:24.708000,0 days 00:41:09.306000,0 days 00:41:35.144000,194.0,195.0,321.0,319.0,MEDIUM,4.0,True,0 days 00:39:44.889000,Alfa Romeo,RAI,2,True,2021-06-06 12:09:44.898,110.25500000000001,2384.889,2410.31134783
613,0 days 00:43:24.009000,7,0 days 00:01:48.865000,5,1,,,0 days 00:00:38.757000,0 days 00:00:44.087000,0 days 00:00:26.021000,0 days 00:42:13.901000,0 days 00:42:57.988000,0 days 00:43:24.009000,197.0,210.0,318.0,318.0,MEDIUM,5.0,True,0 days 00:41:35.144000,Alfa Romeo,RAI,1,True,2021-06-06 12:11:35.153,108.86500000000001,2495.1440000000002,2520.5663478300003
614,0 days 00:45:13.033000,7,0 days 00:01:49.024000,6,1,,,0 days 00:00:38.811000,0 days 00:00:44.086000,0 days 00:00:26.127000,0 days 00:44:02.820000,0 days 00:44:46.906000,0 days 00:45:13.033000,193.0,207.0,321.0,313.0,MEDIUM,6.0,True,0 days 00:43:24.009000,Alfa Romeo,RAI,1,True,2021-06-06 12:13:24.018,109.024,2604.009,2629.43134783
615,0 days 00:47:01.818000,7,0 days 00:01:48.785000,7,1,,,0 days 00:00:38.781000,0 days 00:00:44.032000,0 days 00:00:25.972000,0 days 00:45:51.814000,0 days 00:46:35.846000,0 days 00:47:01.818000,195.0,202.0,320.0,313.0,MEDIUM,7.0,True,0 days 00:45:13.033000,Alfa Romeo,RAI,1,True,2021-06-06 12:15:13.042,108.78500000000001,2713.0330000000004,2738.4553478300004
616,0 days 00:48:50.385000,7,0 days 00:01:48.567000,8,1,,,0 days 00:00:38.553000,0 days 00:00:43.952000,0 days 00:00:26.062000,0 days 00:47:40.371000,0 days 00:48:24.323000,0 days 00:48:50.385000,199.0,211.0,317.0,313.0,MEDIUM,8.0,True,0 days 00:47:01.818000,Alfa Romeo,RAI,1,True,2021-06-06 12:17:01.827,108.56700000000001,2821.818,2847.2403478300002
617,0 days 00:50:38.884000,7,0 days 00:01:48.499000,9,1,,,0 days 00:00:38.576000,0 days 00:00:43.864000,0 days 00:00:26.059000,0 days 00:49:28.961000,0 days 00:50:12.825000,0 days 00:50:38.884000,201.0,209.0,319.0,313.0,MEDIUM,9.0,True,0 days 00:48:50.385000,Alfa Romeo,RAI,1,True,2021-06-06 12:18:50.394,108.49900000000001,2930.385,2955.8073478300003
618,0 days 00:52:28.169000,7,0 days 00:01:49.285000,10,1,,,0 days 00:00:38.964000,0 days 00:00:44.344000,0 days 00:00:25.977000,0 days 00:51:17.848000,0 days 00:52:02.192000,0 days 00:52:28.169000,198.0,207.0,320.0,313.0,MEDIUM,10.0,True,0 days 00:50:38.884000,Alfa Romeo,RAI,1,True,2021-06-06 12:20:38.893,109.28500000000001,3038.884,3064.30634783
619,0 days 00:54:17.520000,7,0 days 00:01:49.351000,11,1,,,0 days 00:00:38.802000,0 days 00:00:44.297000,0 days 00:00:26.252000,0 days 00:53:06.971000,0 days 00:53:51.268000,0 days 00:54:17.520000,196.0,203.0,318.0,311.0,MEDIUM,11.0,True,0 days 00:52:28.169000,Alfa Romeo,RAI,2,True,2021-06-06 12:22:28.178,109.35100000000001,3148.1690000000003,3173.5913478300004
620,0 days 00:56:06.783000,7,0 days 00:01:49.263000,12,1,,,0 days 00:00:38.839000,0 days 00:00:44.217000,0 days 00:00:26.207000,0 days 00:54:56.359000,0 days 00:55:40.576000,0 days 00:56:06.783000,214.0,217.0,318.0,312.0,MEDIUM,12.0,True,0 days 00:54:17.520000,Alfa Romeo,RAI,1,True,2021-06-06 12:24:17.529,109.263,3257.52,3282.94234783
621,0 days 00:58:00.933000,7,0 days 00:01:54.150000,13,1,,0 days 00:57:59.764000,0 days 00:00:38.928000,0 days 00:00:44.526000,0 days 00:00:30.696000,0 days 00:56:45.711000,0 days 00:57:30.237000,0 days 00:58:00.933000,195.0,217.0,,312.0,MEDIUM,13.0,True,0 days 00:56:06.783000,Alfa Romeo,RAI,1,False,2021-06-06 12:26:06.792,114.15,3366.7830000000004,3392.2053478300004
622,0 days 01:00:06.012000,7,0 days 00:02:05.079000,14,2,0 days 00:58:19.755000,,0 days 00:00:54.942000,0 days 00:00:44.126000,0 days 00:00:26.011000,0 days 00:58:55.875000,0 days 00:59:40.001000,0 days 01:00:06.012000,190.0,204.0,310.0,310.0,HARD,1.0,True,0 days 00:58:00.933000,Alfa Romeo,RAI,1,False,2021-06-06 12:28:00.942,125.07900000000001,3480.933,3506.35534783
623,0 days 01:01:54.247000,7,0 days 00:01:48.235000,15,2,,,0 days 00:00:38.667000,0 days 00:00:43.633000,0 days 00:00:25.935000,0 days 01:00:44.679000,0 days 01:01:28.312000,0 days 01:01:54.247000,204.0,207.0,315.0,311.0,HARD,2.0,True,0 days 01:00:06.012000,Alfa Romeo,RAI,1,True,2021-06-06 12:30:06.021,108.23500000000001,3606.012,3631.43434783
624,0 days 01:03:42.655000,7,0 days 00:01:48.408000,16,2,,,0 days 00:00:38.600000,0 days 00:00:43.839000,0 days 00:00:25.969000,0 days 01:02:32.847000,0 days 01:03:16.686000,0 days 01:03:42.655000,213.0,210.0,317.0,312.0,HARD,3.0,True,0 days 01:01:54.247000,Alfa Romeo,RAI,1,True,2021-06-06 12:31:54.256,108.408,3714.2470000000003,3739.6693478300003
625,0 days 01:05:30.336000,7,0 days 00:01:47.681000,17,2,,,0 days 00:00:37.974000,0 days 00:00:43.737000,0 days 00:00:25.970000,0 days 01:04:20.629000,0 days 01:05:04.366000,0 days 01:05:30.336000,215.0,203.0,316.0,312.0,HARD,4.0,True,0 days 01:03:42.655000,Alfa Romeo,RAI,1,True,2021-06-06 12:33:42.664,107.68100000000001,3822.655,3848.0773478300002
626,0 days 01:07:18.133000,7,0 days 00:01:47.797000,18,2,,,0 days 00:00:38.031000,0 days 00:00:43.791000,0 days 00:00:25.975000,0 days 01:06:08.367000,0 days 01:06:52.158000,0 days 01:07:18.133000,198.0,211.0,317.0,312.0,HARD,5.0,True,0 days 01:05:30.336000,Alfa Romeo,RAI,1,True,2021-06-06 12:35:30.345,107.79700000000001,3930.3360000000002,3955.7583478300003
627,0 days 01:09:05.607000,7,0 days 00:01:47.474000,19,2,,,0 days 00:00:38.083000,0 days 00:00:43.471000,0 days 00:00:25.920000,0 days 01:07:56.216000,0 days 01:08:39.687000,0 days 01:09:05.607000,199.0,212.0,318.0,311.0,HARD,6.0,True,0 days 01:07:18.133000,Alfa Romeo,RAI,1,True,2021-06-06 12:37:18.142,107.474,4038.1330000000003,4063.5553478300003
628,0 days 01:10:52.809000,7,0 days 00:01:47.202000,20,2,,,0 days 00:00:37.931000,0 days 00:00:43.434000,0 days 00:00:25.837000,0 days 01:09:43.538000,0 days 01:10:26.972000,0 days 01:10:52.809000,207.0,207.0,319.0,312.0,HARD,7.0,True,0 days 01:09:05.607000,Alfa Romeo,RAI,1,True,2021-06-06 12:39:05.616,107.20200000000001,4145.607,4171.02934783
629,0 days 01:12:40.467000,7,0 days 00:01:47.658000,21,2,,,0 days 00:00:38.113000,0 days 00:00:43.597000,0 days 00:00:25.948000,0 days 01:11:30.922000,0 days 01:12:14.519000,0 days 01:12:40.467000,200.0,207.0,318.0,314.0,HARD,8.0,True,0 days 01:10:52.809000,Alfa Romeo,RAI,1,True,2021-06-06 12:40:52.818,107.658,4252.809,4278.23134783
630,0 days 01:14:27.925000,7,0 days 00:01:47.458000,22,2,,,0 days 00:00:38.144000,0 days 00:00:43.439000,0 days 00:00:25.875000,0 days 01:13:18.611000,0 days 01:14:02.050000,0 days 01:14:27.925000,209.0,206.0,319.0,312.0,HARD,9.0,True,0 days 01:12:40.467000,Alfa Romeo,RAI,1,True,2021-06-06 12:42:40.476,107.45800000000001,4360.467000000001,4385.889347830001
631,0 days 01:16:15.382000,7,0 days 00:01:47.457000,23,2,,,0 days 00:00:38.076000,0 days 00:00:43.544000,0 days 00:00:25.837000,0 days 01:15:06.001000,0 days 01:15:49.545000,0 days 01:16:15.382000,208.0,204.0,319.0,315.0,HARD,10.0,True,0 days 01:14:27.925000,Alfa Romeo,RAI,2,True,2021-06-06 12:44:27.934,107.45700000000001,4467.925,4493.34734783
632,0 days 01:18:02.917000,7,0 days 00:01:47.535000,24,2,,,0 days 00:00:38.249000,0 days 00:00:43.495000,0 days 00:00:25.791000,0 days 01:16:53.631000,0 days 01:17:37.126000,0 days 01:18:02.917000,204.0,207.0,319.0,315.0,HARD,11.0,True,0 days 01:16:15.382000,Alfa Romeo,RAI,2,True,2021-06-06 12:46:15.391,107.53500000000001,4575.3820000000005,4600.804347830001
633,0 days 01:19:49.873000,7,0 days 00:01:46.956000,25,2,,,0 days 00:00:37.892000,0 days 00:00:43.257000,0 days 00:00:25.807000,0 days 01:18:40.809000,0 days 01:19:24.066000,0 days 01:19:49.873000,202.0,207.0,319.0,314.0,HARD,12.0,True,0 days 01:18:02.917000,Alfa Romeo,RAI,1,True,2021-06-06 12:48:02.926,106.956,4682.917,4708.33934783
634,0 days 01:21:36.979000,7,0 days 00:01:47.106000,26,2,,,0 days 00:00:37.645000,0 days 00:00:43.646000,0 days 00:00:25.815000,0 days 01:20:27.518000,0 days 01:21:11.164000,0 days 01:21:36.979000,206.0,214.0,320.0,314.0,HARD,13.0,True,0 days 01:19:49.873000,Alfa Romeo,RAI,1,True,2021-06-06 12:49:49.882,107.10600000000001,4789.8730000000005,4815.2953478300005
635,0 days 01:23:24.675000,7,0 days 00:01:47.696000,27,2,,,0 days 00:00:37.817000,0 days 00:00:44.055000,0 days 00:00:25.824000,0 days 01:22:14.796000,0 days 01:22:58.851000,0 days 01:23:24.675000,221.0,210.0,318.0,312.0,HARD,14.0,True,0 days 01:21:36.979000,Alfa Romeo,RAI,1,True,2021-06-06 12:51:36.988,107.69600000000001,4896.979,4922.40134783
636,0 days 01:25:11.736000,7,0 days 00:01:47.061000,28,2,,,0 days 00:00:37.931000,0 days 00:00:43.381000,0 days 00:00:25.749000,0 days 01:24:02.606000,0 days 01:24:45.987000,0 days 01:25:11.736000,196.0,209.0,320.0,312.0,HARD,15.0,True,0 days 01:23:24.675000,Alfa Romeo,RAI,1,True,2021-06-06 12:53:24.684,107.061,5004.675,5030.09734783
637,0 days 01:26:58.380000,7,0 days 00:01:46.644000,29,2,,,0 days 00:00:37.716000,0 days 00:00:43.169000,0 days 00:00:25.759000,0 days 01:25:49.452000,0 days 01:26:32.621000,0 days 01:26:58.380000,202.0,214.0,320.0,314.0,HARD,16.0,True,0 days 01:25:11.736000,Alfa Romeo,RAI,1,True,2021-06-06 12:55:11.745,106.644,5111.736,5137.15834783
638,0 days 01:29:00.200000,7,0 days 00:02:01.820000,30,2,,,0 days 00:00:37.610000,0 days 00:00:43.064000,0 days 00:00:41.146000,0 days 01:27:35.990000,0 days 01:28:19.054000,0 days 01:29:00.200000,206.0,206.0,259.0,164.0,HARD,17.0,True,0 days 01:26:58.380000,Alfa Romeo,RAI,24,False,2021-06-06 12:56:58.389,121.82000000000001,5218.38,5243.80234783
639,0 days 01:31:28.401000,7,0 days 00:02:28.201000,31,2,,,0 days 00:00:50.312000,0 days 00:00:53.235000,0 days 00:00:44.654000,0 days 01:29:50.512000,0 days 01:30:43.747000,0 days 01:31:28.401000,164.0,160.0,144.0,151.0,HARD,18.0,True,0 days 01:29:00.200000,Alfa Romeo,RAI,4,False,2021-06-06 12:59:00.209,148.20100000000002,5340.200000000001,5365.622347830001
640,0 days 01:33:48.087000,7,0 days 00:02:19.686000,32,2,,,0 days 00:00:44.029000,0 days 00:00:54.117000,0 days 00:00:41.540000,0 days 01:32:12.430000,0 days 01:33:06.547000,0 days 01:33:48.087000,172.0,141.0,282.0,144.0,HARD,19.0,True,0 days 01:31:28.401000,Alfa Romeo,RAI,4,False,2021-06-06 13:01:28.410,139.686,5488.401000000001,5513.823347830001
644,0 days 01:44:00.546000,7,0 days 00:01:55.163000,36,2,,,0 days 00:00:43.470000,0 days 00:00:46.144000,0 days 00:00:25.549000,0 days 01:42:48.853000,0 days 01:43:34.997000,0 days 01:44:00.546000,164.0,198.0,328.0,322.0,HARD,23.0,True,0 days 01:42:05.383000,Alfa Romeo,RAI,1,False,2021-06-06 13:12:05.392,115.16300000000001,6125.383000000001,6150.805347830001
645,0 days 01:45:49.793000,7,0 days 00:01:49.247000,37,2,,,0 days 00:00:39.405000,0 days 00:00:44.347000,0 days 00:00:25.495000,0 days 01:44:39.951000,0 days 01:45:24.298000,0 days 01:45:49.793000,176.0,200.0,325.0,320.0,HARD,24.0,True,0 days 01:44:00.546000,Alfa Romeo,RAI,1,True,2021-06-06 13:14:00.555,109.247,6240.546,6265.96834783
646,0 days 01:47:37.455000,7,0 days 00:01:47.662000,38,2,,,0 days 00:00:38.693000,0 days 00:00:43.499000,0 days 00:00:25.470000,0 days 01:46:28.486000,0 days 01:47:11.985000,0 days 01:47:37.455000,185.0,207.0,324.0,319.0,HARD,25.0,True,0 days 01:45:49.793000,Alfa Romeo,RAI,1,True,2021-06-06 13:15:49.802,107.662,6349.793000000001,6375.215347830001
647,0 days 01:49:23.619000,7,0 days 00:01:46.164000,39,2,,,0 days 00:00:37.581000,0 days 00:00:43.256000,0 days 00:00:25.327000,0 days 01:48:15.036000,0 days 01:48:58.292000,0 days 01:49:23.619000,202.0,210.0,323.0,320.0,HARD,26.0,True,0 days 01:47:37.455000,Alfa Romeo,RAI,1,True,2021-06-06 13:17:37.464,106.164,6457.455000000001,6482.877347830001
648,0 days 01:51:09.891000,7,0 days 00:01:46.272000,40,2,,,0 days 00:00:37.743000,0 days 00:00:43.134000,0 days 00:00:25.395000,0 days 01:50:01.362000,0 days 01:50:44.496000,0 days 01:51:09.891000,201.0,215.0,325.0,320.0,HARD,27.0,True,0 days 01:49:23.619000,Alfa Romeo,RAI,1,True,2021-06-06 13:19:23.628,106.272,6563.619000000001,6589.041347830001
649,0 days 01:52:56.181000,7,0 days 00:01:46.290000,41,2,,,0 days 00:00:37.890000,0 days 00:00:43.060000,0 days 00:00:25.340000,0 days 01:51:47.781000,0 days 01:52:30.841000,0 days 01:52:56.181000,200.0,209.0,324.0,320.0,HARD,28.0,True,0 days 01:51:09.891000,Alfa Romeo,RAI,1,True,2021-06-06 13:21:09.900,106.29,6669.8910000000005,6695.313347830001
650,0 days 01:54:41.812000,7,0 days 00:01:45.631000,42,2,,,0 days 00:00:37.661000,0 days 00:00:42.589000,0 days 00:00:25.381000,0 days 01:53:33.842000,0 days 01:54:16.431000,0 days 01:54:41.812000,202.0,212.0,324.0,320.0,HARD,29.0,True,0 days 01:52:56.181000,Alfa Romeo,RAI,1,True,2021-06-06 13:22:56.190,105.631,6776.1810000000005,6801.6033478300005
651,0 days 01:56:27.413000,7,0 days 00:01:45.601000,43,2,,,0 days 00:00:37.671000,0 days 00:00:42.729000,0 days 00:00:25.201000,0 days 01:55:19.483000,0 days 01:56:02.212000,0 days 01:56:27.413000,199.0,210.0,342.0,322.0,HARD,30.0,True,0 days 01:54:41.812000,Alfa Romeo,RAI,1,True,2021-06-06 13:24:41.821,105.60100000000001,6881.812000000001,6907.234347830001
652,0 days 01:58:13.337000,7,0 days 00:01:45.924000,44,2,,,0 days 00:00:37.982000,0 days 00:00:42.957000,0 days 00:00:24.985000,0 days 01:57:05.395000,0 days 01:57:48.352000,0 days 01:58:13.337000,205.0,202.0,345.0,325.0,HARD,31.0,True,0 days 01:56:27.413000,Alfa Romeo,RAI,1,True,2021-06-06 13:26:27.422,105.924,6987.4130000000005,7012.8353478300005
653,0 days 02:00:00.653000,7,0 days 00:01:47.316000,45,2,,,0 days 00:00:38.775000,0 days 00:00:43.424000,0 days 00:00:25.117000,0 days 01:58:52.112000,0 days 01:59:35.536000,0 days 02:00:00.653000,192.0,208.0,341.0,323.0,HARD,32.0,True,0 days 01:58:13.337000,Alfa Romeo,RAI,1,True,2021-06-06 13:28:13.346,107.316,7093.337,7118.7593478300005
654,0 days 02:01:47.612000,7,0 days 00:01:46.959000,46,2,,,0 days 00:00:38.896000,0 days 00:00:42.758000,0 days 00:00:25.305000,0 days 02:00:39.549000,0 days 02:01:22.307000,0 days 02:01:47.612000,204.0,207.0,326.0,321.0,HARD,33.0,True,0 days 02:00:00.653000,Alfa Romeo,RAI,2,True,2021-06-06 13:30:00.662,106.959,7200.653,7226.07534783
655,0 days 02:04:06.875000,7,0 days 00:02:19.263000,47,2,,0 days 02:04:05.716000,0 days 00:00:38.780000,0 days 00:00:58.877000,0 days 00:00:41.606000,0 days 02:02:26.392000,0 days 02:03:25.269000,0 days 02:04:06.875000,199.0,132.0,,170.0,HARD,34.0,True,0 days 02:01:47.612000,Alfa Romeo,RAI,24,False,2021-06-06 13:31:47.621,139.263,7307.612,7333.03434783
658,0 days 02:45:59.283000,7,0 days 00:02:22.545000,50,4,,,0 days 00:01:12.097000,0 days 00:00:45.153000,0 days 00:00:25.295000,0 days 02:44:48.835000,0 days 02:45:33.988000,0 days 02:45:59.283000,187.0,204.0,324.0,322.0,SOFT,2.0,True,0 days 02:43:36.738000,Alfa Romeo,RAI,2,True,2021-06-06 14:13:36.747,142.54500000000002,9816.738000000001,9842.16034783
659,0 days 02:47:45.709000,7,0 days 00:01:46.426000,51,4,,,0 days 00:00:38.340000,0 days 00:00:42.978000,0 days 00:00:25.108000,0 days 02:46:37.623000,0 days 02:47:20.601000,0 days 02:47:45.709000,196.0,211.0,325.0,321.0,SOFT,3.0,True,0 days 02:45:59.283000,Alfa Romeo,RAI,1,True,2021-06-06 14:15:59.292,106.426,9959.283000000001,9984.70534783
661,0 days 00:38:15.236000,63,0 days 00:02:07.330000,2,2,0 days 00:36:26.660000,,0 days 00:00:55.754000,0 days 00:00:45.524000,0 days 00:00:26.052000,0 days 00:37:03.660000,0 days 00:37:49.184000,0 days 00:38:15.236000,183.0,201.0,309.0,311.0,HARD,,True,0 days 00:36:07.906000,Williams,RUS,1,False,2021-06-06 12:06:07.915,127.33000000000001,2167.906,2193.32834783
662,0 days 00:40:06.023000,63,0 days 00:01:50.787000,3,2,,,0 days 00:00:39.896000,0 days 00:00:45.016000,0 days 00:00:25.875000,0 days 00:38:55.132000,0 days 00:39:40.148000,0 days 00:40:06.023000,180.0,207.0,314.0,315.0,HARD,,True,0 days 00:38:15.236000,Williams,RUS,1,True,2021-06-06 12:08:15.245,110.787,2295.2360000000003,2320.6583478300004
663,0 days 00:41:55.917000,63,0 days 00:01:49.894000,4,2,,,0 days 00:00:39.362000,0 days 00:00:44.669000,0 days 00:00:25.863000,0 days 00:40:45.385000,0 days 00:41:30.054000,0 days 00:41:55.917000,193.0,208.0,317.0,316.0,HARD,,True,0 days 00:40:06.023000,Williams,RUS,2,True,2021-06-06 12:10:06.032,109.894,2406.023,2431.44534783
664,0 days 00:43:45.015000,63,0 days 00:01:49.098000,5,2,,,0 days 00:00:38.878000,0 days 00:00:44.279000,0 days 00:00:25.941000,0 days 00:42:34.795000,0 days 00:43:19.074000,0 days 00:43:45.015000,198.0,216.0,317.0,315.0,HARD,,True,0 days 00:41:55.917000,Williams,RUS,1,True,2021-06-06 12:11:55.926,109.09800000000001,2515.9170000000004,2541.3393478300004
