,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
161,0 days 00:50:07.051000,33,0 days 00:01:49.116000,9.0,1.0,,,0 days 00:00:38.816000,0 days 00:00:44.253000,0 days 00:00:26.047000,0 days 00:48:56.751000,0 days 00:49:41.004000,0 days 00:50:07.051000,196.0,205.0,321.0,309.0,SOFT,13.0,False,0 days 00:48:17.935000,Red Bull,VER,1,True,2019-04-28 12:28:18.182
162,0 days 00:51:57.171000,33,0 days 00:01:50.120000,10.0,1.0,,,0 days 00:00:39.542000,0 days 00:00:44.574000,0 days 00:00:26.004000,0 days 00:50:46.593000,0 days 00:51:31.167000,0 days 00:51:57.171000,194.0,204.0,310.0,311.0,SOFT,14.0,False,0 days 00:50:07.051000,Red Bull,VER,1,True,2019-04-28 12:30:07.298
163,0 days 00:53:46.414000,33,0 days 00:01:49.243000,11.0,1.0,,,0 days 00:00:39.045000,0 days 00:00:44.122000,0 days 00:00:26.076000,0 days 00:52:36.216000,0 days 00:53:20.338000,0 days 00:53:46.414000,197.0,215.0,311.0,310.0,SOFT,15.0,False,0 days 00:51:57.171000,Red Bull,VER,1,True,2019-04-28 12:31:57.418
164,0 days 00:55:35.149000,33,0 days 00:01:48.735000,12.0,1.0,,,0 days 00:00:38.912000,0 days 00:00:43.730000,0 days 00:00:26.093000,0 days 00:54:25.326000,0 days 00:55:09.056000,0 days 00:55:35.149000,200.0,219.0,309.0,308.0,SOFT,16.0,False,0 days 00:53:46.414000,Red Bull,VER,1,True,2019-04-28 12:33:46.661
165,0 days 00:57:24.392000,33,0 days 00:01:49.243000,13.0,1.0,,,0 days 00:00:39.038000,0 days 00:00:44.009000,0 days 00:00:26.196000,0 days 00:56:14.187000,0 days 00:56:58.196000,0 days 00:57:24.392000,202.0,214.0,306.0,307.0,SOFT,17.0,False,0 days 00:55:35.149000,Red Bull,VER,1,True,2019-04-28 12:35:35.396
166,0 days 00:59:18.095000,33,0 days 00:01:53.703000,14.0,1.0,,0 days 00:59:16.869000,0 days 00:00:39.054000,0 days 00:00:43.977000,0 days 00:00:30.672000,0 days 00:58:03.446000,0 days 00:58:47.423000,0 days 00:59:18.095000,199.0,215.0,,307.0,SOFT,18.0,False,0 days 00:57:24.392000,Red Bull,VER,1,False,2019-04-28 12:37:24.639
167,0 days 01:01:22.326000,33,0 days 00:02:04.231000,15.0,2.0,0 days 00:59:37.848000,,0 days 00:00:55.371000,0 days 00:00:43.104000,0 days 00:00:25.756000,0 days 01:00:13.466000,0 days 01:00:56.570000,0 days 01:01:22.326000,201.0,211.0,309.0,312.0,MEDIUM,1.0,True,0 days 00:59:18.095000,Red Bull,VER,1,False,2019-04-28 12:39:18.342
168,0 days 01:03:08.646000,33,0 days 00:01:46.320000,16.0,2.0,,,0 days 00:00:37.990000,0 days 00:00:42.978000,0 days 00:00:25.352000,0 days 01:02:00.316000,0 days 01:02:43.294000,0 days 01:03:08.646000,202.0,213.0,331.0,317.0,MEDIUM,2.0,True,0 days 01:01:22.326000,Red Bull,VER,1,True,2019-04-28 12:41:22.573
169,0 days 01:04:55.587000,33,0 days 00:01:46.941000,17.0,2.0,,,0 days 00:00:38.251000,0 days 00:00:42.809000,0 days 00:00:25.881000,0 days 01:03:46.897000,0 days 01:04:29.706000,0 days 01:04:55.587000,206.0,222.0,305.0,309.0,MEDIUM,3.0,True,0 days 01:03:08.646000,Red Bull,VER,1,True,2019-04-28 12:43:08.893
170,0 days 01:06:42.074000,33,0 days 00:01:46.487000,18.0,2.0,,,0 days 00:00:37.970000,0 days 00:00:42.674000,0 days 00:00:25.843000,0 days 01:05:33.557000,0 days 01:06:16.231000,0 days 01:06:42.074000,,222.0,308.0,309.0,MEDIUM,4.0,True,0 days 01:04:55.587000,Red Bull,VER,1,True,2019-04-28 12:44:55.834
171,0 days 01:08:27.993000,33,0 days 00:01:45.919000,19.0,2.0,,,0 days 00:00:37.712000,0 days 00:00:42.495000,0 days 00:00:25.712000,0 days 01:07:19.786000,0 days 01:08:02.281000,0 days 01:08:27.993000,213.0,216.0,304.0,310.0,MEDIUM,5.0,True,0 days 01:06:42.074000,Red Bull,VER,1,True,2019-04-28 12:46:42.321
172,0 days 01:10:13.562000,33,0 days 00:01:45.569000,20.0,2.0,,,0 days 00:00:37.610000,0 days 00:00:42.379000,0 days 00:00:25.580000,0 days 01:09:05.603000,0 days 01:09:47.982000,0 days 01:10:13.562000,212.0,223.0,310.0,311.0,MEDIUM,6.0,True,0 days 01:08:27.993000,Red Bull,VER,1,True,2019-04-28 12:48:28.240
173,0 days 01:11:59.091000,33,0 days 00:01:45.529000,21.0,2.0,,,0 days 00:00:37.585000,0 days 00:00:42.291000,0 days 00:00:25.653000,0 days 01:10:51.147000,0 days 01:11:33.438000,0 days 01:11:59.091000,211.0,225.0,307.0,311.0,MEDIUM,7.0,True,0 days 01:10:13.562000,Red Bull,VER,1,True,2019-04-28 12:50:13.809
174,0 days 01:13:44.751000,33,0 days 00:01:45.660000,22.0,2.0,,,0 days 00:00:37.617000,0 days 00:00:42.366000,0 days 00:00:25.677000,0 days 01:12:36.708000,0 days 01:13:19.074000,0 days 01:13:44.751000,208.0,227.0,312.0,311.0,MEDIUM,8.0,True,0 days 01:11:59.091000,Red Bull,VER,1,True,2019-04-28 12:51:59.338
175,0 days 01:15:30.138000,33,0 days 00:01:45.387000,23.0,2.0,,,0 days 00:00:37.631000,0 days 00:00:42.200000,0 days 00:00:25.556000,0 days 01:14:22.382000,0 days 01:15:04.582000,0 days 01:15:30.138000,216.0,228.0,309.0,312.0,MEDIUM,9.0,True,0 days 01:13:44.751000,Red Bull,VER,1,True,2019-04-28 12:53:44.998
176,0 days 01:17:15.763000,33,0 days 00:01:45.625000,24.0,2.0,,,0 days 00:00:37.548000,0 days 00:00:42.404000,0 days 00:00:25.673000,0 days 01:16:07.686000,0 days 01:16:50.090000,0 days 01:17:15.763000,213.0,219.0,315.0,310.0,MEDIUM,10.0,True,0 days 01:15:30.138000,Red Bull,VER,1,True,2019-04-28 12:55:30.385
177,0 days 01:19:01.588000,33,0 days 00:01:45.825000,25.0,2.0,,,0 days 00:00:37.698000,0 days 00:00:42.433000,0 days 00:00:25.694000,0 days 01:17:53.461000,0 days 01:18:35.894000,0 days 01:19:01.588000,,219.0,312.0,310.0,MEDIUM,11.0,True,0 days 01:17:15.763000,Red Bull,VER,1,True,2019-04-28 12:57:16.010
178,0 days 01:20:47.336000,33,0 days 00:01:45.748000,26.0,2.0,,,0 days 00:00:37.613000,0 days 00:00:42.450000,0 days 00:00:25.685000,0 days 01:19:39.201000,0 days 01:20:21.651000,0 days 01:20:47.336000,218.0,222.0,314.0,312.0,MEDIUM,12.0,True,0 days 01:19:01.588000,Red Bull,VER,1,True,2019-04-28 12:59:01.835
179,0 days 01:22:32.895000,33,0 days 00:01:45.559000,27.0,2.0,,,0 days 00:00:37.630000,0 days 00:00:42.287000,0 days 00:00:25.642000,0 days 01:21:24.966000,0 days 01:22:07.253000,0 days 01:22:32.895000,210.0,225.0,312.0,310.0,MEDIUM,13.0,True,0 days 01:20:47.336000,Red Bull,VER,1,True,2019-04-28 13:00:47.583
180,0 days 01:24:18.708000,33,0 days 00:01:45.813000,28.0,2.0,,,0 days 00:00:37.722000,0 days 00:00:42.484000,0 days 00:00:25.607000,0 days 01:23:10.617000,0 days 01:23:53.101000,0 days 01:24:18.708000,213.0,224.0,311.0,311.0,MEDIUM,14.0,True,0 days 01:22:32.895000,Red Bull,VER,1,True,2019-04-28 13:02:33.142
181,0 days 01:26:04.618000,33,0 days 00:01:45.910000,29.0,2.0,,,0 days 00:00:38.057000,0 days 00:00:42.302000,0 days 00:00:25.551000,0 days 01:24:56.765000,0 days 01:25:39.067000,0 days 01:26:04.618000,,226.0,312.0,312.0,MEDIUM,15.0,True,0 days 01:24:18.708000,Red Bull,VER,1,True,2019-04-28 13:04:18.955
182,0 days 01:27:50.194000,33,0 days 00:01:45.576000,30.0,2.0,,,0 days 00:00:37.642000,0 days 00:00:42.348000,0 days 00:00:25.586000,0 days 01:26:42.260000,0 days 01:27:24.608000,0 days 01:27:50.194000,208.0,223.0,315.0,311.0,MEDIUM,16.0,True,0 days 01:26:04.618000,Red Bull,VER,1,True,2019-04-28 13:06:04.865
183,0 days 01:29:35.245000,33,0 days 00:01:45.051000,31.0,2.0,,,0 days 00:00:37.502000,0 days 00:00:42.116000,0 days 00:00:25.433000,0 days 01:28:27.696000,0 days 01:29:09.812000,0 days 01:29:35.245000,217.0,225.0,311.0,314.0,MEDIUM,17.0,True,0 days 01:27:50.194000,Red Bull,VER,2,True,2019-04-28 13:07:50.441
184,0 days 01:31:21.858000,33,0 days 00:01:46.613000,32.0,2.0,,,0 days 00:00:38.524000,0 days 00:00:42.604000,0 days 00:00:25.485000,0 days 01:30:13.769000,0 days 01:30:56.373000,0 days 01:31:21.858000,205.0,224.0,314.0,312.0,MEDIUM,18.0,True,0 days 01:29:35.245000,Red Bull,VER,2,True,2019-04-28 13:09:35.492
185,0 days 01:33:06.904000,33,0 days 00:01:45.046000,33.0,2.0,,,0 days 00:00:37.648000,0 days 00:00:42.481000,0 days 00:00:24.917000,0 days 01:31:59.506000,0 days 01:32:41.987000,0 days 01:33:06.904000,215.0,219.0,341.0,322.0,MEDIUM,19.0,True,0 days 01:31:21.858000,Red Bull,VER,2,True,2019-04-28 13:11:22.105
186,0 days 01:34:53.088000,33,0 days 00:01:46.184000,34.0,2.0,,,0 days 00:00:38.121000,0 days 00:00:42.618000,0 days 00:00:25.445000,0 days 01:33:45.025000,0 days 01:34:27.643000,0 days 01:34:53.088000,211.0,219.0,315.0,314.0,MEDIUM,20.0,True,0 days 01:33:06.904000,Red Bull,VER,1,True,2019-04-28 13:13:07.151
187,0 days 01:36:38.712000,33,0 days 00:01:45.624000,35.0,2.0,,,0 days 00:00:37.648000,0 days 00:00:42.534000,0 days 00:00:25.442000,0 days 01:35:30.736000,0 days 01:36:13.270000,0 days 01:36:38.712000,212.0,223.0,316.0,315.0,MEDIUM,21.0,True,0 days 01:34:53.088000,Red Bull,VER,1,True,2019-04-28 13:14:53.335
188,0 days 01:38:23.821000,33,0 days 00:01:45.109000,36.0,2.0,,,0 days 00:00:37.516000,0 days 00:00:42.293000,0 days 00:00:25.300000,0 days 01:37:16.228000,0 days 01:37:58.521000,0 days 01:38:23.821000,211.0,224.0,313.0,315.0,MEDIUM,22.0,True,0 days 01:36:38.712000,Red Bull,VER,1,True,2019-04-28 13:16:38.959
189,0 days 01:40:08.990000,33,0 days 00:01:45.169000,37.0,2.0,,,0 days 00:00:37.604000,0 days 00:00:42.265000,0 days 00:00:25.300000,0 days 01:39:01.425000,0 days 01:39:43.690000,0 days 01:40:08.990000,212.0,229.0,313.0,315.0,MEDIUM,23.0,True,0 days 01:38:23.821000,Red Bull,VER,1,True,2019-04-28 13:18:24.068
190,0 days 01:41:54.418000,33,0 days 00:01:45.428000,38.0,2.0,,,0 days 00:00:37.618000,0 days 00:00:42.464000,0 days 00:00:25.346000,0 days 01:40:46.608000,0 days 01:41:29.072000,0 days 01:41:54.418000,209.0,222.0,316.0,316.0,MEDIUM,24.0,True,0 days 01:40:08.990000,Red Bull,VER,1,True,2019-04-28 13:20:09.237
191,0 days 01:43:39.212000,33,0 days 00:01:44.794000,39.0,2.0,,,0 days 00:00:37.556000,0 days 00:00:42.358000,0 days 00:00:24.880000,0 days 01:42:31.974000,0 days 01:43:14.332000,0 days 01:43:39.212000,212.0,217.0,334.0,329.0,MEDIUM,25.0,True,0 days 01:41:54.418000,Red Bull,VER,2,True,2019-04-28 13:21:54.665
192,0 days 01:46:04.800000,33,0 days 00:02:25.588000,40.0,2.0,,,0 days 00:00:50.952000,0 days 00:00:55.800000,0 days 00:00:38.836000,0 days 01:44:30.164000,0 days 01:45:25.964000,0 days 01:46:04.800000,114.0,202.0,199.0,176.0,MEDIUM,26.0,True,0 days 01:43:39.212000,Red Bull,VER,26,False,2019-04-28 13:23:39.459
193,0 days 01:48:09.355000,33,0 days 00:02:04.555000,41.0,2.0,,,0 days 00:00:51.877000,0 days 00:00:47.221000,0 days 00:00:25.457000,0 days 01:46:56.677000,0 days 01:47:43.898000,0 days 01:48:09.355000,176.0,218.0,313.0,315.0,MEDIUM,27.0,True,0 days 01:46:04.800000,Red Bull,VER,67,False,2019-04-28 13:26:05.047
194,0 days 01:49:55.466000,33,0 days 00:01:46.111000,42.0,2.0,,,0 days 00:00:38.115000,0 days 00:00:42.491000,0 days 00:00:25.505000,0 days 01:48:47.470000,0 days 01:49:29.961000,0 days 01:49:55.466000,215.0,223.0,316.0,312.0,MEDIUM,28.0,True,0 days 01:48:09.355000,Red Bull,VER,1,True,2019-04-28 13:28:09.602
195,0 days 01:51:41.172000,33,0 days 00:01:45.706000,43.0,2.0,,,0 days 00:00:37.545000,0 days 00:00:42.786000,0 days 00:00:25.375000,0 days 01:50:33.011000,0 days 01:51:15.797000,0 days 01:51:41.172000,216.0,225.0,318.0,314.0,MEDIUM,29.0,True,0 days 01:49:55.466000,Red Bull,VER,1,True,2019-04-28 13:29:55.713
196,0 days 01:53:26.666000,33,0 days 00:01:45.494000,44.0,2.0,,,0 days 00:00:37.609000,0 days 00:00:42.572000,0 days 00:00:25.313000,0 days 01:52:18.781000,0 days 01:53:01.353000,0 days 01:53:26.666000,208.0,220.0,321.0,316.0,MEDIUM,30.0,True,0 days 01:51:41.172000,Red Bull,VER,1,True,2019-04-28 13:31:41.419
197,0 days 01:55:12.458000,33,0 days 00:01:45.792000,45.0,2.0,,,0 days 00:00:38.093000,0 days 00:00:42.319000,0 days 00:00:25.380000,0 days 01:54:04.759000,0 days 01:54:47.078000,0 days 01:55:12.458000,211.0,223.0,318.0,314.0,MEDIUM,31.0,True,0 days 01:53:26.666000,Red Bull,VER,1,True,2019-04-28 13:33:26.913
198,0 days 01:56:57.395000,33,0 days 00:01:44.937000,46.0,2.0,,,0 days 00:00:37.521000,0 days 00:00:42.263000,0 days 00:00:25.153000,0 days 01:55:49.979000,0 days 01:56:32.242000,0 days 01:56:57.395000,214.0,224.0,317.0,318.0,MEDIUM,32.0,True,0 days 01:55:12.458000,Red Bull,VER,1,True,2019-04-28 13:35:12.705
199,0 days 01:58:43.442000,33,0 days 00:01:46.047000,47.0,2.0,,,0 days 00:00:37.883000,0 days 00:00:42.609000,0 days 00:00:25.555000,0 days 01:57:35.278000,0 days 01:58:17.887000,0 days 01:58:43.442000,205.0,226.0,314.0,310.0,MEDIUM,33.0,True,0 days 01:56:57.395000,Red Bull,VER,1,True,2019-04-28 13:36:57.642
200,0 days 02:00:28.919000,33,0 days 00:01:45.477000,48.0,2.0,,,0 days 00:00:37.661000,0 days 00:00:42.298000,0 days 00:00:25.518000,0 days 01:59:21.103000,0 days 02:00:03.401000,0 days 02:00:28.919000,215.0,226.0,316.0,312.0,MEDIUM,34.0,True,0 days 01:58:43.442000,Red Bull,VER,1,True,2019-04-28 13:38:43.689
201,0 days 02:02:14.695000,33,0 days 00:01:45.776000,49.0,2.0,,,0 days 00:00:37.810000,0 days 00:00:42.493000,0 days 00:00:25.473000,0 days 02:01:06.729000,0 days 02:01:49.222000,0 days 02:02:14.695000,209.0,225.0,317.0,313.0,MEDIUM,35.0,True,0 days 02:00:28.919000,Red Bull,VER,1,True,2019-04-28 13:40:29.166
202,0 days 02:04:01.144000,33,0 days 00:01:46.449000,50.0,2.0,,,0 days 00:00:37.884000,0 days 00:00:43.019000,0 days 00:00:25.546000,0 days 02:02:52.579000,0 days 02:03:35.598000,0 days 02:04:01.144000,211.0,228.0,317.0,314.0,MEDIUM,36.0,True,0 days 02:02:14.695000,Red Bull,VER,1,True,2019-04-28 13:42:14.942
203,0 days 02:05:48.065000,33,0 days 00:01:46.921000,51.0,2.0,,,0 days 00:00:37.921000,0 days 00:00:43.435000,0 days 00:00:25.565000,0 days 02:04:39.065000,0 days 02:05:22.500000,0 days 02:05:48.065000,201.0,216.0,317.0,313.0,MEDIUM,37.0,True,0 days 02:04:01.144000,Red Bull,VER,1,True,2019-04-28 13:44:01.391
204,0 days 00:35:32.052000,11,,1.0,1.0,0 days 00:00:04.160000,,,0 days 00:00:44.845000,0 days 00:00:25.650000,,0 days 00:35:06.713000,0 days 00:35:32.245000,186.0,198.0,320.0,323.0,SOFT,4.0,False,0 days 00:33:37.411000,Racing Point,PER,1,False,2019-04-28 12:13:37.658
205,0 days 00:37:22.209000,11,0 days 00:01:50.157000,2.0,1.0,,,0 days 00:00:39.778000,0 days 00:00:44.735000,0 days 00:00:25.644000,0 days 00:36:11.830000,0 days 00:36:56.565000,0 days 00:37:22.209000,192.0,194.0,320.0,320.0,SOFT,5.0,False,0 days 00:35:32.052000,Racing Point,PER,1,True,2019-04-28 12:15:32.299
206,0 days 00:39:11.898000,11,0 days 00:01:49.689000,3.0,1.0,,,0 days 00:00:39.444000,0 days 00:00:44.363000,0 days 00:00:25.882000,0 days 00:38:01.653000,0 days 00:38:46.016000,0 days 00:39:11.898000,198.0,204.0,313.0,318.0,SOFT,6.0,False,0 days 00:37:22.209000,Racing Point,PER,1,True,2019-04-28 12:17:22.456
207,0 days 00:41:01.321000,11,0 days 00:01:49.423000,4.0,1.0,,,0 days 00:00:39.119000,0 days 00:00:44.574000,0 days 00:00:25.730000,0 days 00:39:51.017000,0 days 00:40:35.591000,0 days 00:41:01.321000,192.0,218.0,307.0,318.0,SOFT,7.0,False,0 days 00:39:11.898000,Racing Point,PER,1,True,2019-04-28 12:19:12.145
208,0 days 00:42:51.099000,11,0 days 00:01:49.778000,5.0,1.0,,,0 days 00:00:39.196000,0 days 00:00:44.759000,0 days 00:00:25.823000,0 days 00:41:40.517000,0 days 00:42:25.276000,0 days 00:42:51.099000,205.0,207.0,322.0,317.0,SOFT,8.0,False,0 days 00:41:01.321000,Racing Point,PER,1,True,2019-04-28 12:21:01.568
209,0 days 00:44:43.667000,11,0 days 00:01:52.568000,6.0,1.0,,,0 days 00:00:40.526000,0 days 00:00:46.036000,0 days 00:00:26.006000,0 days 00:43:31.625000,0 days 00:44:17.661000,0 days 00:44:43.667000,180.0,197.0,311.0,318.0,SOFT,9.0,False,0 days 00:42:51.099000,Racing Point,PER,1,True,2019-04-28 12:22:51.346
210,0 days 00:46:35.247000,11,0 days 00:01:51.580000,7.0,1.0,,,0 days 00:00:39.995000,0 days 00:00:45.643000,0 days 00:00:25.942000,0 days 00:45:23.662000,0 days 00:46:09.305000,0 days 00:46:35.247000,193.0,204.0,311.0,317.0,SOFT,10.0,False,0 days 00:44:43.667000,Racing Point,PER,1,True,2019-04-28 12:24:43.914
211,0 days 00:48:27.083000,11,0 days 00:01:51.836000,8.0,1.0,,,0 days 00:00:39.929000,0 days 00:00:45.663000,0 days 00:00:26.244000,0 days 00:47:15.176000,0 days 00:48:00.839000,0 days 00:48:27.083000,185.0,207.0,304.0,314.0,SOFT,11.0,False,0 days 00:46:35.247000,Racing Point,PER,1,True,2019-04-28 12:26:35.494
212,0 days 00:50:18.100000,11,0 days 00:01:51.017000,9.0,1.0,,,0 days 00:00:39.640000,0 days 00:00:45.377000,0 days 00:00:26,0 days 00:49:06.723000,0 days 00:49:52.100000,0 days 00:50:18.100000,197.0,211.0,314.0,314.0,SOFT,12.0,False,0 days 00:48:27.083000,Racing Point,PER,1,True,2019-04-28 12:28:27.330
213,0 days 00:52:14.509000,11,0 days 00:01:56.409000,10.0,1.0,,0 days 00:52:13.501000,0 days 00:00:39.906000,0 days 00:00:45.675000,0 days 00:00:30.828000,0 days 00:50:58.006000,0 days 00:51:43.681000,0 days 00:52:14.509000,190.0,205.0,,313.0,SOFT,13.0,False,0 days 00:50:18.100000,Racing Point,PER,1,False,2019-04-28 12:30:18.347
214,0 days 00:54:20.513000,11,0 days 00:02:06.004000,11.0,2.0,0 days 00:52:34.646000,,0 days 00:00:55.704000,0 days 00:00:44.752000,0 days 00:00:25.548000,0 days 00:53:10.213000,0 days 00:53:54.965000,0 days 00:54:20.513000,192.0,200.0,324.0,319.0,MEDIUM,1.0,True,0 days 00:52:14.509000,Racing Point,PER,1,False,2019-04-28 12:32:14.756
215,0 days 00:56:12.180000,11,0 days 00:01:51.667000,12.0,2.0,,,0 days 00:00:39.036000,0 days 00:00:46.999000,0 days 00:00:25.632000,0 days 00:54:59.549000,0 days 00:55:46.548000,0 days 00:56:12.180000,177.0,193.0,334.0,324.0,MEDIUM,2.0,True,0 days 00:54:20.513000,Racing Point,PER,1,True,2019-04-28 12:34:20.760
216,0 days 00:57:59.906000,11,0 days 00:01:47.726000,13.0,2.0,,,0 days 00:00:38.331000,0 days 00:00:43.763000,0 days 00:00:25.632000,0 days 00:56:50.511000,0 days 00:57:34.274000,0 days 00:57:59.906000,201.0,203.0,311.0,318.0,MEDIUM,3.0,True,0 days 00:56:12.180000,Racing Point,PER,1,True,2019-04-28 12:36:12.427
217,0 days 00:59:47.755000,11,0 days 00:01:47.849000,14.0,2.0,,,0 days 00:00:38.593000,0 days 00:00:43.952000,0 days 00:00:25.304000,0 days 00:58:38.499000,0 days 00:59:22.451000,0 days 00:59:47.755000,189.0,207.0,335.0,321.0,MEDIUM,4.0,True,0 days 00:57:59.906000,Racing Point,PER,1,True,2019-04-28 12:38:00.153
218,0 days 01:01:35.827000,11,0 days 00:01:48.072000,15.0,2.0,,,0 days 00:00:38.300000,0 days 00:00:43.939000,0 days 00:00:25.833000,0 days 01:00:26.055000,0 days 01:01:09.994000,0 days 01:01:35.827000,198.0,209.0,306.0,315.0,MEDIUM,5.0,True,0 days 00:59:47.755000,Racing Point,PER,1,True,2019-04-28 12:39:48.002
219,0 days 01:03:24.247000,11,0 days 00:01:48.420000,16.0,2.0,,,0 days 00:00:38.683000,0 days 00:00:43.958000,0 days 00:00:25.779000,0 days 01:02:14.510000,0 days 01:02:58.468000,0 days 01:03:24.247000,194.0,214.0,306.0,316.0,MEDIUM,6.0,True,0 days 01:01:35.827000,Racing Point,PER,1,True,2019-04-28 12:41:36.074
220,0 days 01:05:12.088000,11,0 days 00:01:47.841000,17.0,2.0,,,0 days 00:00:38.379000,0 days 00:00:43.706000,0 days 00:00:25.756000,0 days 01:04:02.626000,0 days 01:04:46.332000,0 days 01:05:12.088000,199.0,216.0,307.0,316.0,MEDIUM,7.0,True,0 days 01:03:24.247000,Racing Point,PER,1,True,2019-04-28 12:43:24.494
221,0 days 01:06:59.659000,11,0 days 00:01:47.571000,18.0,2.0,,,0 days 00:00:38.198000,0 days 00:00:43.648000,0 days 00:00:25.725000,0 days 01:05:50.286000,0 days 01:06:33.934000,0 days 01:06:59.659000,198.0,216.0,307.0,315.0,MEDIUM,8.0,True,0 days 01:05:12.088000,Racing Point,PER,1,True,2019-04-28 12:45:12.335
222,0 days 01:08:47.143000,11,0 days 00:01:47.484000,19.0,2.0,,,0 days 00:00:38.319000,0 days 00:00:43.575000,0 days 00:00:25.590000,0 days 01:07:37.978000,0 days 01:08:21.553000,0 days 01:08:47.143000,203.0,218.0,307.0,315.0,MEDIUM,9.0,True,0 days 01:06:59.659000,Racing Point,PER,1,True,2019-04-28 12:46:59.906
223,0 days 01:10:34.598000,11,0 days 00:01:47.455000,20.0,2.0,,,0 days 00:00:38.243000,0 days 00:00:43.545000,0 days 00:00:25.667000,0 days 01:09:25.386000,0 days 01:10:08.931000,0 days 01:10:34.598000,195.0,212.0,310.0,315.0,MEDIUM,10.0,True,0 days 01:08:47.143000,Racing Point,PER,1,True,2019-04-28 12:48:47.390
224,0 days 01:12:21.954000,11,0 days 00:01:47.356000,21.0,2.0,,,0 days 00:00:38.201000,0 days 00:00:43.435000,0 days 00:00:25.720000,0 days 01:11:12.799000,0 days 01:11:56.234000,0 days 01:12:21.954000,202.0,212.0,310.0,315.0,MEDIUM,11.0,True,0 days 01:10:34.598000,Racing Point,PER,1,True,2019-04-28 12:50:34.845
225,0 days 01:14:09.658000,11,0 days 00:01:47.704000,22.0,2.0,,,0 days 00:00:38.383000,0 days 00:00:43.620000,0 days 00:00:25.701000,0 days 01:13:00.337000,0 days 01:13:43.957000,0 days 01:14:09.658000,198.0,217.0,309.0,316.0,MEDIUM,12.0,True,0 days 01:12:21.954000,Racing Point,PER,1,True,2019-04-28 12:52:22.201
226,0 days 01:15:57.438000,11,0 days 00:01:47.780000,23.0,2.0,,,0 days 00:00:38.421000,0 days 00:00:43.720000,0 days 00:00:25.639000,0 days 01:14:48.079000,0 days 01:15:31.799000,0 days 01:15:57.438000,197.0,214.0,317.0,316.0,MEDIUM,13.0,True,0 days 01:14:09.658000,Racing Point,PER,1,True,2019-04-28 12:54:09.905
227,0 days 01:17:45.233000,11,0 days 00:01:47.795000,24.0,2.0,,,0 days 00:00:38.285000,0 days 00:00:43.643000,0 days 00:00:25.867000,0 days 01:16:35.723000,0 days 01:17:19.366000,0 days 01:17:45.233000,199.0,214.0,306.0,313.0,MEDIUM,14.0,True,0 days 01:15:57.438000,Racing Point,PER,1,True,2019-04-28 12:55:57.685
228,0 days 01:19:32.731000,11,0 days 00:01:47.498000,25.0,2.0,,,0 days 00:00:38.270000,0 days 00:00:43.426000,0 days 00:00:25.802000,0 days 01:18:23.503000,0 days 01:19:06.929000,0 days 01:19:32.731000,208.0,223.0,309.0,313.0,MEDIUM,15.0,True,0 days 01:17:45.233000,Racing Point,PER,1,True,2019-04-28 12:57:45.480
229,0 days 01:21:21.247000,11,0 days 00:01:48.516000,26.0,2.0,,,0 days 00:00:38.637000,0 days 00:00:44.057000,0 days 00:00:25.822000,0 days 01:20:11.368000,0 days 01:20:55.425000,0 days 01:21:21.247000,203.0,215.0,310.0,315.0,MEDIUM,16.0,True,0 days 01:19:32.731000,Racing Point,PER,1,True,2019-04-28 12:59:32.978
230,0 days 01:23:08.668000,11,0 days 00:01:47.421000,27.0,2.0,,,0 days 00:00:38.374000,0 days 00:00:43.323000,0 days 00:00:25.724000,0 days 01:21:59.621000,0 days 01:22:42.944000,0 days 01:23:08.668000,202.0,219.0,310.0,314.0,MEDIUM,17.0,True,0 days 01:21:21.247000,Racing Point,PER,1,True,2019-04-28 13:01:21.494
231,0 days 01:24:56.466000,11,0 days 00:01:47.798000,28.0,2.0,,,0 days 00:00:38.354000,0 days 00:00:43.693000,0 days 00:00:25.751000,0 days 01:23:47.022000,0 days 01:24:30.715000,0 days 01:24:56.466000,205.0,218.0,309.0,315.0,MEDIUM,18.0,True,0 days 01:23:08.668000,Racing Point,PER,1,True,2019-04-28 13:03:08.915
232,0 days 01:26:44.169000,11,0 days 00:01:47.703000,29.0,2.0,,,0 days 00:00:38.428000,0 days 00:00:43.518000,0 days 00:00:25.757000,0 days 01:25:34.894000,0 days 01:26:18.412000,0 days 01:26:44.169000,204.0,214.0,309.0,314.0,MEDIUM,19.0,True,0 days 01:24:56.466000,Racing Point,PER,1,True,2019-04-28 13:04:56.713
233,0 days 01:28:31.673000,11,0 days 00:01:47.504000,30.0,2.0,,,0 days 00:00:38.217000,0 days 00:00:43.574000,0 days 00:00:25.713000,0 days 01:27:22.386000,0 days 01:28:05.960000,0 days 01:28:31.673000,203.0,218.0,313.0,315.0,MEDIUM,20.0,True,0 days 01:26:44.169000,Racing Point,PER,1,True,2019-04-28 13:06:44.416
