DriverNumber,stint,LapNumber,Compound,Seconds,avg_Adj_LapTime_td,Adj_FB_TD,diff,race
4,4,34,MEDIUM,82.787,77.9101281152941,76.46251049,1.44761762529414,portugal
4,4,35,MEDIUM,82.958,77.9101281152941,76.70290757,1.20722054529415,portugal
4,4,36,MEDIUM,83.02,77.9101281152941,76.83430464,1.07582347529414,portugal
4,4,37,MEDIUM,82.679,77.9101281152941,76.56270171,1.34742640529414,portugal
4,4,38,MEDIUM,82.645,77.9101281152941,76.59809878,1.31202933529414,portugal
4,4,39,MEDIUM,82.94,77.9101281152941,76.96249585,0.947632265294146,portugal
4,4,41,MEDIUM,82.803,77.9101281152941,76.96429,0.945838115294137,portugal
5,1,16,MEDIUM,99.302,92.69193025,92.69193025,0.0,bahrain
5,2,26,HARD,95.566,91.9161843957143,90.00180524,1.91437915571429,bahrain
5,2,30,HARD,96.26,91.9161843957143,90.73263173,1.18355266571429,bahrain
5,2,46,HARD,98.732,91.9161843957143,93.35193766,-1.43575326428572,bahrain
5,2,47,HARD,98.436,91.9161843957143,93.06514428,-1.14895988428572,bahrain
5,2,53,HARD,97.099,91.9161843957143,91.783384,0.132800395714284,bahrain
5,2,54,HARD,97.522,91.9161843957143,92.21559062,-0.299406224285718,bahrain
5,2,55,HARD,97.56,91.9161843957143,92.26279724,-0.346612844285715,bahrain
5,2,14,HARD,76.372,69.7577510833333,69.62447927,0.133271813333337,dutch
5,2,15,HARD,76.587,69.7577510833333,69.85575108,-0.0979999966666725,dutch
5,2,16,HARD,76.508,69.7577510833333,69.7930229,-0.0352718166666648,dutch
5,3,56,MEDIUM,74.638,69.109054955,69.3690126,-0.259957645000014,dutch
5,3,57,MEDIUM,74.709,69.109054955,69.43935299,-0.330298035000013,dutch
5,3,67,MEDIUM,74.026,69.109054955,68.74975692,0.359298034999995,dutch
5,3,68,MEDIUM,74.155,69.109054955,68.87809731,0.230957644999989,dutch
5,2,39,MEDIUM,98.488,92.834081757,93.51795697,-0.683875212999993,france
5,2,40,MEDIUM,98.498,92.834081757,93.51236279,-0.67828103299999,france
5,2,45,MEDIUM,98.326,92.834081757,93.26239187,-0.428310112999995,france
5,2,46,MEDIUM,97.799,92.834081757,92.71979769,0.114284067000014,france
5,2,47,MEDIUM,97.866,92.834081757,92.7712035,0.0628782570000084,france
5,2,48,MEDIUM,97.554,92.834081757,92.44360932,0.390472437000014,france
5,2,49,MEDIUM,97.878,92.834081757,92.75201513,0.0820666270000032,france
5,2,50,MEDIUM,97.615,92.834081757,92.47342095,0.360660807000002,france
5,2,51,MEDIUM,98.08,92.834081757,92.92282677,-0.0887450129999934,france
5,2,52,MEDIUM,97.138,92.834081757,91.96523258,0.868849177000001,france
5,2,5,MEDIUM,95.272,88.77046762,88.77046762,0.0,gb
5,3,20,HARD,93.442,87.72243591,87.72243591,0.0,gb
5,1,17,MEDIUM,82.164,75.2746456483333,74.99200064,0.282645008333333,mexico
5,1,18,MEDIUM,82.385,75.2746456483333,75.21175428,0.0628913683333394,mexico
5,1,19,MEDIUM,82.338,75.2746456483333,75.16350792,0.111137728333333,mexico
5,1,20,MEDIUM,82.345,75.2746456483333,75.16926155,0.105384098333332,mexico
5,1,21,MEDIUM,82.467,75.2746456483333,75.29001519,-0.0153695416666721,mexico
5,1,22,MEDIUM,82.74,75.2746456483333,75.56176883,-0.287123181666672,mexico
5,1,23,MEDIUM,82.356,75.2746456483333,75.17652247,0.0981231783333385,mexico
5,1,24,MEDIUM,82.346,75.2746456483333,75.1652761,0.109369548333333,mexico
5,1,25,MEDIUM,82.229,75.2746456483333,75.04702974,0.227615908333334,mexico
5,1,26,MEDIUM,82.725,75.2746456483333,75.54178338,-0.267137731666665,mexico
5,1,27,MEDIUM,82.378,75.2746456483333,75.19353702,0.0811086283333395,mexico
5,1,28,MEDIUM,82.969,75.2746456483333,75.78329066,-0.508645011666673,mexico
5,2,35,HARD,81.178,75.732994368,75.38123907,0.351755298,mexico
5,2,36,HARD,81.686,75.732994368,75.9051626,-0.17216823199999,mexico
5,2,37,HARD,81.525,75.732994368,75.76008613,-0.0270917619999977,mexico
5,2,38,HARD,81.538,75.732994368,75.78900966,-0.0560152919999979,mexico
5,2,45,HARD,81.467,75.732994368,75.82947438,-0.0964800119999865,mexico
5,1,10,SOFT,77.416,69.4480091409091,70.11147276,-0.663463619090905,monaco
5,1,11,SOFT,77.599,69.4480091409091,70.36590731,-0.917898169090904,monaco
5,1,12,SOFT,76.702,69.4480091409091,69.54034186,-0.0923327190909049,monaco
5,1,13,SOFT,76.555,69.4480091409091,69.46477641,-0.0167672690909058,monaco
5,1,14,SOFT,76.286,69.4480091409091,69.26721096,0.180798180909093,monaco
5,1,15,SOFT,75.885,69.4480091409091,68.9376455,0.510363640909091,monaco
5,1,16,SOFT,75.868,69.4480091409091,68.99208005,0.455929090909095,monaco
5,1,17,SOFT,76.028,69.4480091409091,69.2235146,0.224494540909092,monaco
5,1,18,SOFT,76.072,69.4480091409091,69.33894915,0.109059990909088,monaco
5,1,19,SOFT,75.919,69.4480091409091,69.2573837,0.190625440909088,monaco
5,1,20,SOFT,76.019,69.4480091409091,69.42881825,0.019190890909087,monaco
5,2,33,HARD,75.316,69.915553633,69.15473997,0.760813662999993,monaco
5,2,34,HARD,75.416,69.915553633,69.27291396,0.642639672999991,monaco
5,2,35,HARD,75.568,69.915553633,69.44308794,0.47246569299999,monaco
5,2,42,HARD,76.074,69.915553633,70.07630583,-0.160752197000008,monaco
5,2,43,HARD,76.22,69.915553633,70.24047981,-0.324926177000009,monaco
5,2,44,HARD,76.045,69.915553633,70.0836538,-0.168100167000006,monaco
