code,date,year,raceId,lap,time,milliseconds
SAI,2020-09-13,2020,1039,7,2:07.885,127885
SAI,2020-09-13,2020,1039,28,1:26.729,86729
SAI,2020-09-13,2020,1039,13,1:24.800,84800
SAI,2020-07-12,2020,1032,23,1:10.403,70403
SAI,2020-07-12,2020,1032,29,1:09.769,69769
SAI,2020-07-12,2020,1032,11,1:10.677,70677
SAI,2020-09-27,2020,1040,6,1:44.022,104022
SAI,2020-09-27,2020,1040,2,3:05.211,185211
SAI,2020-09-27,2020,1040,17,1:42.222,102222
SAI,2020-07-05,2020,1031,4,1:09.340,69340
SAI,2020-07-05,2020,1031,11,1:11.103,71103
SAI,2020-07-05,2020,1031,24,1:11.056,71056
SAI,2020-07-05,2020,1031,48,1:09.456,69456
SAI,2020-07-05,2020,1031,1,1:14.567,74567
SAI,2020-07-12,2020,1032,64,1:08.819,68819
SAI,2020-10-11,2020,1041,54,1:30.255,90255
SAI,2020-10-11,2020,1041,55,1:31.038,91038
SAI,2020-10-11,2020,1041,13,1:32.770,92770
SAI,2020-10-11,2020,1041,41,1:31.382,91382
SAI,2020-11-01,2020,1043,22,1:18.367,78367
SAI,2020-11-01,2020,1043,21,1:18.903,78903
SAI,2020-10-11,2020,1041,20,1:33.528,93528
SAI,2020-10-11,2020,1041,45,1:47.798,107798
SAI,2020-10-11,2020,1041,15,1:33.905,93905
SAI,2020-10-11,2020,1041,48,2:11.886,131886
SAI,2020-10-11,2020,1041,10,1:34.817,94817
SAI,2020-10-11,2020,1041,41,1:31.178,91178
SAI,2020-07-19,2020,1033,57,1:23.811,83811
SAI,2020-08-30,2020,1037,35,1:48.108,108108
SAI,2020-08-30,2020,1037,18,1:50.295,110295
SAI,2020-09-06,2020,1038,49,1:25.956,85956
SAI,2020-09-06,2020,1038,4,1:27.834,87834
SAI,2020-10-11,2020,1041,31,1:34.780,94780
SAI,2020-08-09,2020,1035,9,1:32.892,92892
SAI,2020-07-19,2020,1033,59,1:20.484,80484
SAI,2020-07-19,2020,1033,30,1:41.180,101180
SAI,2020-07-19,2020,1033,46,1:22.926,82926
SAI,2020-07-19,2020,1033,42,1:20.722,80722
SAI,2020-07-19,2020,1033,20,1:28.325,88325
SAI,2020-08-02,2020,1034,5,2:05.987,125987
SAI,2020-08-02,2020,1034,14,2:10.741,130741
SAI,2020-08-02,2020,1034,1,1:43.754,103754
SAI,2020-08-02,2020,1034,50,1:30.763,90763
SAI,2020-08-02,2020,1034,5,2:02.869,122869
SAI,2020-08-09,2020,1035,36,1:51.764,111764
SAI,2020-11-15,2020,1044,38,1:42.938,102938
SAI,2020-11-15,2020,1044,23,1:44.551,104551
SAI,2020-11-15,2020,1044,46,1:41.768,101768
SAI,2020-08-02,2020,1034,43,1:31.700,91700
SAI,2020-08-02,2020,1034,25,1:32.431,92431
SAI,2020-08-02,2020,1034,3,2:30.420,150420
SAI,2020-08-16,2020,1036,8,1:24.192,84192
NOR,2020-08-16,2020,1036,62,1:23.503,83503
SAI,2020-11-15,2020,1044,31,1:43.949,103949
SAI,2020-11-15,2020,1044,13,1:57.130,117130
SAI,2020-11-15,2020,1044,57,1:38.193,98193
SAI,2020-11-15,2020,1044,33,1:42.616,102616
SAI,2020-10-25,2020,1042,25,1:23.614,83614
SAI,2020-10-25,2020,1042,59,1:20.603,80603
SAI,2020-09-13,2020,1039,11,1:23.762,83762
SAI,2020-09-13,2020,1039,46,3:23.348,203348
SAI,2020-09-13,2020,1039,13,1:24.469,84469
SAI,2020-07-12,2020,1032,50,1:26.787,86787
SAI,2020-09-27,2020,1040,42,2:02.145,122145
SAI,2020-09-27,2020,1040,49,1:40.431,100431
SAI,2020-09-27,2020,1040,42,1:55.713,115713
SAI,2020-10-25,2020,1042,22,1:22.512,82512
SAI,2020-10-25,2020,1042,57,1:22.454,82454
SAI,2020-07-05,2020,1031,47,1:08.633,68633
SAI,2020-07-05,2020,1031,13,1:11.006,71006
SAI,2020-07-05,2020,1031,64,1:09.025,69025
SAI,2020-07-12,2020,1032,25,1:09.984,69984
SAI,2020-07-12,2020,1032,33,1:30.322,90322
SAI,2020-07-12,2020,1032,11,1:10.347,70347
SAI,2020-08-30,2020,1037,41,1:50.857,110857
SAI,2020-08-30,2020,1037,21,1:51.196,111196
SAI,2020-10-11,2020,1041,22,1:32.923,92923
SAI,2020-11-01,2020,1043,31,1:18.691,78691
SAI,2020-11-01,2020,1043,55,1:25.168,85168
SAI,2020-11-01,2020,1043,56,1:26.765,86765
SAI,2020-07-19,2020,1033,57,1:20.933,80933
SAI,2020-07-19,2020,1033,51,1:20.335,80335
SAI,2020-07-19,2020,1033,44,1:21.065,81065
NOR,2020-07-19,2020,1033,1,1:48.972,108972
SAI,2020-07-19,2020,1033,12,1:23.030,83030
SAI,2020-07-19,2020,1033,38,1:20.610,80610
SAI,2020-08-02,2020,1034,52,1:29.515,89515
SAI,2020-08-02,2020,1034,41,1:30.058,90058
SAI,2020-08-02,2020,1034,49,1:30.862,90862
SAI,2020-08-09,2020,1035,16,1:33.086,93086
SAI,2020-08-09,2020,1035,24,1:31.742,91742
SAI,2020-07-19,2020,1033,27,1:23.042,83042
SAI,2020-11-15,2020,1044,13,2:06.086,126086
SAI,2020-11-15,2020,1044,57,1:41.471,101471
SAI,2020-11-15,2020,1044,55,1:39.644,99644
SAI,2020-08-02,2020,1034,29,1:30.079,90079
SAI,2020-08-02,2020,1034,49,1:29.782,89782
SAI,2020-08-02,2020,1034,28,1:31.851,91851
SAI,2020-08-16,2020,1036,61,1:21.397,81397
SAI,2020-08-16,2020,1036,20,1:32.154,92154
SAI,2020-08-16,2020,1036,57,1:23.560,83560
SAI,2020-08-16,2020,1036,29,1:26.034,86034
SAI,2020-08-16,2020,1036,26,1:22.991,82991
SAI,2020-08-16,2020,1036,37,1:24.157,84157
SAI,2020-09-13,2020,1039,6,2:13.715,133715
SAI,2020-09-27,2020,1040,5,2:52.069,172069
SAI,2020-09-27,2020,1040,26,1:40.969,100969
SAI,2020-10-25,2020,1042,14,1:24.337,84337
SAI,2020-10-25,2020,1042,55,1:21.367,81367
SAI,2020-09-13,2020,1039,11,1:25.273,85273
SAI,2020-09-13,2020,1039,29,1:32.229,92229
SAI,2020-07-05,2020,1031,51,1:20.622,80622
SAI,2020-07-05,2020,1031,7,1:12.103,72103
SAI,2020-07-12,2020,1032,5,1:10.607,70607
SAI,2020-07-12,2020,1032,51,1:09.044,69044
SAI,2020-07-12,2020,1032,61,1:07.854,67854
SAI,2020-09-27,2020,1040,14,1:42.322,102322
SAI,2020-07-05,2020,1031,67,1:07.712,67712
SAI,2020-07-05,2020,1031,16,1:10.650,70650
SAI,2020-07-05,2020,1031,4,1:10.265,70265
SAI,2020-07-05,2020,1031,1,1:20.678,80678
SAI,2020-07-05,2020,1031,60,1:31.146,91146
SAI,2020-07-05,2020,1031,1,1:21.596,81596
SAI,2020-10-11,2020,1041,45,2:10.382,130382
SAI,2020-10-11,2020,1041,60,1:30.414,90414
SAI,2020-10-11,2020,1041,20,1:32.808,92808
SAI,2020-11-01,2020,1043,10,1:20.635,80635
SAI,2020-11-01,2020,1043,23,1:19.728,79728
SAI,2020-07-05,2020,1031,1,1:15.627,75627
SAI,2020-09-06,2020,1038,29,1:26.084,86084
SAI,2020-09-06,2020,1038,1,1:33.274,93274
SAI,2020-09-06,2020,1038,8,1:26.496,86496
SAI,2020-09-06,2020,1038,14,1:26.619,86619
SAI,2020-09-06,2020,1038,9,1:26.204,86204
SAI,2020-10-11,2020,1041,22,1:32.690,92690
SAI,2020-08-09,2020,1035,28,1:32.236,92236
NOR,2020-08-09,2020,1035,5,1:33.901,93901
SAI,2020-08-09,2020,1035,33,1:32.072,92072
SAI,2020-08-30,2020,1037,21,1:50.587,110587
SAI,2020-08-30,2020,1037,27,1:49.862,109862
SAI,2020-09-06,2020,1038,39,1:24.728,84728
SAI,2020-11-15,2020,1044,41,1:40.312,100312
SAI,2020-08-02,2020,1034,31,1:31.398,91398
SAI,2020-08-02,2020,1034,48,1:30.463,90463
SAI,2020-08-02,2020,1034,22,1:32.693,92693
SAI,2020-08-02,2020,1034,41,1:30.319,90319
SAI,2020-08-09,2020,1035,2,1:33.776,93776
SAI,2020-08-16,2020,1036,26,1:25.641,85641
SAI,2020-08-16,2020,1036,42,1:24.037,84037
SAI,2020-08-16,2020,1036,60,1:23.014,83014
SAI,2020-08-16,2020,1036,17,1:25.699,85699
SAI,2020-08-16,2020,1036,24,1:25.805,85805
SAI,2020-11-15,2020,1044,31,2:14.006,134006
SAI,2020-08-16,2020,1036,7,1:26.635,86635
SAI,2020-08-16,2020,1036,64,1:23.122,83122
SAI,2020-11-15,2020,1044,13,2:03.240,123240
SAI,2020-11-15,2020,1044,24,1:46.063,106063
SAI,2020-11-15,2020,1044,34,1:41.427,101427
SAI,2020-11-15,2020,1044,38,1:39.796,99796
NOR,2020-10-25,2020,1042,25,1:22.645,82645
SAI,2020-09-13,2020,1039,5,2:12.602,132602
SAI,2020-09-13,2020,1039,22,1:23.628,83628
SAI,2020-10-25,2020,1042,50,1:20.143,80143
SAI,2020-10-25,2020,1042,38,1:21.990,81990
SAI,2020-10-25,2020,1042,41,1:21.920,81920
SAI,2020-10-25,2020,1042,31,1:22.769,82769
SAI,2020-10-25,2020,1042,42,1:22.702,82702
SAI,2020-10-25,2020,1042,60,1:20.978,80978
SAI,2020-09-27,2020,1040,51,1:38.377,98377
SAI,2020-09-27,2020,1040,9,1:46.594,106594
SAI,2020-10-25,2020,1042,47,1:21.266,81266
SAI,2020-10-25,2020,1042,3,1:27.253,87253
SAI,2020-10-25,2020,1042,40,1:22.233,82233
SAI,2020-10-25,2020,1042,18,1:24.060,84060
NOR,2020-07-12,2020,1032,68,1:07.491,67491
SAI,2020-09-27,2020,1040,31,1:41.633,101633
SAI,2020-09-27,2020,1040,35,1:40.064,100064
SAI,2020-09-27,2020,1040,43,1:40.393,100393
SAI,2020-09-27,2020,1040,24,1:41.629,101629
SAI,2020-09-27,2020,1040,36,1:40.335,100335
SAI,2020-07-05,2020,1031,28,1:13.482,73482
SAI,2020-07-05,2020,1031,2,1:10.366,70366
SAI,2020-07-12,2020,1032,4,1:11.533,71533
SAI,2020-07-12,2020,1032,70,1:07.807,67807
SAI,2020-07-12,2020,1032,43,1:08.720,68720
SAI,2020-07-12,2020,1032,70,1:11.033,71033
NOR,2020-10-11,2020,1041,39,1:32.898,92898
SAI,2020-11-01,2020,1043,15,1:44.061,104061
SAI,2020-11-01,2020,1043,10,1:19.481,79481
SAI,2020-11-01,2020,1043,20,1:21.133,81133
SAI,2020-11-01,2020,1043,49,1:19.064,79064
SAI,2020-07-05,2020,1031,56,1:54.149,114149
SAI,2020-08-30,2020,1037,40,1:49.793,109793
NOR,2020-08-30,2020,1037,19,1:50.466,110466
SAI,2020-09-06,2020,1038,27,28:02.425,1682425
SAI,2020-10-11,2020,1041,35,1:32.130,92130
SAI,2020-10-11,2020,1041,7,1:32.019,92019
SAI,2020-10-11,2020,1041,58,1:32.574,92574
SAI,2020-07-19,2020,1033,67,1:20.017,80017
SAI,2020-07-19,2020,1033,13,1:23.400,83400
SAI,2020-07-19,2020,1033,67,1:20.425,80425
SAI,2020-07-19,2020,1033,54,1:20.249,80249
SAI,2020-08-30,2020,1037,4,1:51.241,111241
SAI,2020-08-30,2020,1037,3,1:50.243,110243
SAI,2020-08-09,2020,1035,37,1:32.391,92391
SAI,2020-08-09,2020,1035,39,1:31.830,91830
SAI,2020-08-09,2020,1035,27,1:32.148,92148
SAI,2020-08-09,2020,1035,8,1:33.367,93367
SAI,2020-08-09,2020,1035,5,1:34.546,94546
SAI,2020-07-19,2020,1033,18,1:24.961,84961
SAI,2020-11-15,2020,1044,22,1:44.204,104204
SAI,2020-08-02,2020,1034,23,1:33.912,93912
SAI,2020-08-02,2020,1034,3,2:28.600,148600
SAI,2020-08-02,2020,1034,9,1:32.519,92519
SAI,2020-08-02,2020,1034,17,2:32.555,152555
NOR,2020-08-02,2020,1034,50,1:30.578,90578
SAI,2020-08-16,2020,1036,42,1:26.151,86151
SAI,2020-08-16,2020,1036,26,1:25.596,85596
SAI,2020-08-16,2020,1036,30,1:23.846,83846
SAI,2020-08-16,2020,1036,8,1:26.015,86015
NOR,2020-08-16,2020,1036,65,1:24.161,84161
SAI,2020-11-15,2020,1044,35,1:43.789,103789
NOR,2020-09-13,2020,1039,10,1:29.731,89731
SAI,2020-09-13,2020,1039,41,1:24.022,84022
SAI,2020-10-25,2020,1042,13,1:21.876,81876
SAI,2020-10-25,2020,1042,19,1:22.887,82887
SAI,2020-10-25,2020,1042,36,1:27.433,87433
SAI,2020-10-25,2020,1042,13,1:25.672,85672
SAI,2020-09-13,2020,1039,30,1:24.194,84194
SAI,2020-09-13,2020,1039,21,1:44.937,104937
NOR,2020-07-12,2020,1032,30,1:09.282,69282
SAI,2020-07-12,2020,1032,10,1:09.800,69800
SAI,2020-07-12,2020,1032,2,2:00.019,120019
SAI,2020-09-27,2020,1040,12,1:41.501,101501
SAI,2020-09-27,2020,1040,18,1:40.859,100859
SAI,2020-09-27,2020,1040,25,1:41.666,101666
SAI,2020-07-05,2020,1031,25,1:09.510,69510
SAI,2020-07-05,2020,1031,67,1:11.475,71475
SAI,2020-07-05,2020,1031,15,1:10.187,70187
SAI,2020-07-12,2020,1032,43,1:08.020,68020
SAI,2020-07-12,2020,1032,9,1:10.420,70420
SAI,2020-07-12,2020,1032,41,1:09.458,69458
SAI,2020-11-01,2020,1043,16,1:20.120,80120
SAI,2020-11-01,2020,1043,44,1:19.219,79219
SAI,2020-11-01,2020,1043,3,1:21.885,81885
SAI,2020-11-01,2020,1043,42,1:18.614,78614
SAI,2020-11-01,2020,1043,41,1:19.153,79153
SAI,2020-11-01,2020,1043,8,1:20.961,80961
SAI,2020-09-06,2020,1038,5,1:26.053,86053
SAI,2020-09-06,2020,1038,35,1:25.590,85590
SAI,2020-09-06,2020,1038,53,1:26.004,86004
SAI,2020-09-06,2020,1038,30,1:25.190,85190
SAI,2020-09-06,2020,1038,38,1:24.526,84526
SAI,2020-10-11,2020,1041,18,1:33.865,93865
NOR,2020-07-19,2020,1033,13,1:25.214,85214
SAI,2020-07-19,2020,1033,54,1:20.238,80238
SAI,2020-08-30,2020,1037,40,1:50.929,110929
SAI,2020-08-30,2020,1037,25,1:50.253,110253
SAI,2020-08-30,2020,1037,9,1:52.105,112105
SAI,2020-09-06,2020,1038,20,1:45.791,105791
SAI,2020-07-19,2020,1033,22,1:23.003,83003
SAI,2020-07-19,2020,1033,61,1:20.567,80567
SAI,2020-07-19,2020,1033,31,1:23.098,83098
SAI,2020-07-19,2020,1033,6,1:27.531,87531
SAI,2020-07-19,2020,1033,10,1:24.270,84270
SAI,2020-07-19,2020,1033,61,1:21.662,81662
SAI,2020-08-02,2020,1034,17,2:32.813,152813
SAI,2020-08-02,2020,1034,4,2:32.997,152997
SAI,2020-08-09,2020,1035,27,1:32.170,92170
SAI,2020-08-09,2020,1035,29,1:31.133,91133
SAI,2020-08-09,2020,1035,17,1:33.733,93733
SAI,2020-07-19,2020,1033,65,1:20.424,80424
SAI,2020-11-15,2020,1044,6,1:53.284,113284
SAI,2020-11-15,2020,1044,42,1:44.004,104004
SAI,2020-11-15,2020,1044,6,1:53.434,113434
SAI,2020-11-15,2020,1044,47,1:41.911,101911
SAI,2020-11-15,2020,1044,4,1:54.568,114568
SAI,2020-08-02,2020,1034,5,2:05.243,125243
SAI,2020-08-16,2020,1036,35,1:25.129,85129
SAI,2020-08-16,2020,1036,65,1:24.306,84306
SAI,2020-08-16,2020,1036,58,1:24.267,84267
SAI,2020-08-16,2020,1036,8,1:25.448,85448
SAI,2020-08-16,2020,1036,60,1:24.873,84873
SAI,2020-08-16,2020,1036,30,1:43.130,103130
SAI,2020-09-13,2020,1039,41,1:22.670,82670
SAI,2020-09-13,2020,1039,45,23:04.706,1384706
SAI,2020-09-27,2020,1040,27,1:42.043,102043
SAI,2020-10-25,2020,1042,16,1:21.366,81366
SAI,2020-10-25,2020,1042,16,1:21.650,81650
SAI,2020-10-25,2020,1042,21,1:23.144,83144
SAI,2020-10-25,2020,1042,12,1:24.155,84155
SAI,2020-10-25,2020,1042,9,1:23.587,83587
SAI,2020-09-27,2020,1040,18,2:01.162,121162
SAI,2020-09-27,2020,1040,30,1:41.326,101326
SAI,2020-09-27,2020,1040,48,1:41.215,101215
SAI,2020-09-27,2020,1040,9,1:41.670,101670
SAI,2020-09-27,2020,1040,20,1:40.715,100715
SAI,2020-09-27,2020,1040,24,1:40.631,100631
SAI,2020-07-12,2020,1032,43,1:08.029,68029
SAI,2020-07-12,2020,1032,35,1:08.879,68879
SAI,2020-09-27,2020,1040,13,1:40.760,100760
SAI,2020-09-27,2020,1040,33,1:39.095,99095
SAI,2020-09-27,2020,1040,14,1:43.166,103166
SAI,2020-09-27,2020,1040,17,1:46.633,106633
SAI,2020-11-01,2020,1043,46,1:19.048,79048
SAI,2020-11-01,2020,1043,4,1:21.570,81570
SAI,2020-11-01,2020,1043,51,2:05.118,125118
SAI,2020-07-05,2020,1031,20,1:10.928,70928
SAI,2020-07-05,2020,1031,1,1:16.847,76847
SAI,2020-07-12,2020,1032,24,1:12.205,72205
SAI,2020-09-06,2020,1038,37,1:24.384,84384
SAI,2020-09-06,2020,1038,44,1:24.328,84328
NOR,2020-09-06,2020,1038,38,1:24.526,84526
SAI,2020-10-11,2020,1041,21,1:33.005,93005
SAI,2020-10-11,2020,1041,4,1:34.794,94794
SAI,2020-10-11,2020,1041,60,1:31.880,91880
SAI,2020-07-19,2020,1033,35,1:23.467,83467
NOR,2020-07-19,2020,1033,49,1:20.548,80548
SAI,2020-07-19,2020,1033,52,1:20.514,80514
SAI,2020-08-30,2020,1037,1,2:02.660,122660
SAI,2020-08-30,2020,1037,40,1:50.046,110046
SAI,2020-08-30,2020,1037,24,1:48.940,108940
SAI,2020-08-09,2020,1035,11,1:33.097,93097
SAI,2020-08-09,2020,1035,28,1:32.702,92702
SAI,2020-08-09,2020,1035,44,1:31.670,91670
SAI,2020-08-09,2020,1035,5,1:33.901,93901
SAI,2020-08-09,2020,1035,4,1:35.938,95938
SAI,2020-07-19,2020,1033,63,1:19.581,79581
SAI,2020-08-02,2020,1034,41,1:29.919,89919
SAI,2020-08-02,2020,1034,42,1:30.062,90062
SAI,2020-08-02,2020,1034,27,1:31.845,91845
SAI,2020-08-02,2020,1034,30,1:31.648,91648
SAI,2020-08-02,2020,1034,45,1:30.096,90096
SAI,2020-08-09,2020,1035,12,1:32.891,92891
SAI,2020-08-16,2020,1036,32,1:25.051,85051
SAI,2020-11-15,2020,1044,41,1:45.545,105545
SAI,2020-11-15,2020,1044,36,1:45.811,105811
SAI,2020-11-15,2020,1044,34,2:02.995,122995
SAI,2020-11-15,2020,1044,46,1:40.238,100238
SAI,2020-08-02,2020,1034,27,1:32.336,92336
SAI,2020-08-16,2020,1036,24,1:40.605,100605
SAI,2020-08-16,2020,1036,18,1:25.839,85839
SAI,2020-08-16,2020,1036,13,1:25.234,85234
SAI,2020-08-16,2020,1036,6,1:25.211,85211
SAI,2020-11-15,2020,1044,31,1:44.665,104665
SAI,2020-11-15,2020,1044,9,1:51.091,111091
SAI,2020-09-13,2020,1039,7,2:07.138,127138
NOR,2020-10-25,2020,1042,26,1:22.952,82952
SAI,2020-10-25,2020,1042,22,1:23.226,83226
SAI,2020-10-25,2020,1042,37,1:22.861,82861
SAI,2020-10-25,2020,1042,21,1:23.886,83886
SAI,2020-09-13,2020,1039,39,1:22.305,82305
SAI,2020-09-13,2020,1039,8,26:30.310,1590310
SAI,2020-09-27,2020,1040,11,1:43.797,103797
SAI,2020-09-27,2020,1040,6,1:46.544,106544
SAI,2020-10-25,2020,1042,25,1:20.775,80775
SAI,2020-10-25,2020,1042,50,1:22.321,82321
SAI,2020-10-25,2020,1042,18,1:22.686,82686
NOR,2020-10-25,2020,1042,15,1:23.665,83665
NOR,2020-07-12,2020,1032,59,1:07.769,67769
SAI,2020-07-12,2020,1032,27,1:10.373,70373
SAI,2020-07-12,2020,1032,37,1:08.193,68193
SAI,2020-09-27,2020,1040,29,1:40.931,100931
SAI,2020-09-27,2020,1040,40,1:39.827,99827
SAI,2020-09-27,2020,1040,32,1:41.380,101380
SAI,2020-11-01,2020,1043,6,1:19.618,79618
SAI,2020-11-01,2020,1043,40,1:18.906,78906
SAI,2020-07-05,2020,1031,33,1:09.596,69596
SAI,2020-07-12,2020,1032,23,1:08.738,68738
SAI,2020-07-12,2020,1032,49,1:08.238,68238
SAI,2020-07-12,2020,1032,13,1:09.885,69885
SAI,2020-10-11,2020,1041,30,1:32.235,92235
SAI,2020-10-11,2020,1041,5,1:32.063,92063
SAI,2020-10-11,2020,1041,43,1:31.696,91696
NOR,2020-10-11,2020,1041,37,1:32.521,92521
SAI,2020-11-01,2020,1043,5,1:20.183,80183
SAI,2020-11-01,2020,1043,36,1:18.524,78524
SAI,2020-08-30,2020,1037,23,1:50.323,110323
SAI,2020-09-06,2020,1038,48,1:24.487,84487
SAI,2020-09-06,2020,1038,23,2:03.911,123911
SAI,2020-10-11,2020,1041,3,1:32.165,92165
SAI,2020-10-11,2020,1041,59,1:31.664,91664
SAI,2020-10-11,2020,1041,25,1:33.523,93523
SAI,2020-07-19,2020,1033,29,1:21.936,81936
SAI,2020-07-19,2020,1033,59,1:22.080,82080
SAI,2020-07-19,2020,1033,63,1:21.788,81788
SAI,2020-08-30,2020,1037,43,1:49.729,109729
SAI,2020-08-30,2020,1037,27,1:48.913,108913
SAI,2020-08-30,2020,1037,23,1:48.538,108538
SAI,2020-08-09,2020,1035,29,1:32.214,92214
SAI,2020-07-19,2020,1033,57,1:19.599,79599
SAI,2020-07-19,2020,1033,61,1:18.916,78916
SAI,2020-07-19,2020,1033,9,1:23.830,83830
SAI,2020-07-19,2020,1033,14,1:23.142,83142
SAI,2020-07-19,2020,1033,31,1:22.988,82988
SAI,2020-08-02,2020,1034,16,2:39.804,159804
SAI,2020-08-09,2020,1035,52,1:32.378,92378
SAI,2020-08-09,2020,1035,41,1:32.755,92755
SAI,2020-08-09,2020,1035,45,1:32.108,92108
NOR,2020-08-09,2020,1035,35,1:31.720,91720
SAI,2020-08-09,2020,1035,16,1:32.740,92740
SAI,2020-11-15,2020,1044,22,1:43.991,103991
SAI,2020-08-02,2020,1034,48,1:30.757,90757
SAI,2020-08-02,2020,1034,22,1:32.125,92125
SAI,2020-08-02,2020,1034,49,1:29.874,89874
SAI,2020-08-02,2020,1034,16,2:40.385,160385
NOR,2020-08-02,2020,1034,8,1:33.053,93053
SAI,2020-08-16,2020,1036,40,1:23.764,83764
SAI,2020-08-16,2020,1036,42,1:24.691,84691
SAI,2020-08-16,2020,1036,9,1:26.006,86006
SAI,2020-08-16,2020,1036,4,1:25.718,85718
SAI,2020-08-16,2020,1036,9,1:24.819,84819
SAI,2020-08-16,2020,1036,29,1:24.753,84753
SAI,2020-09-13,2020,1039,22,1:25.252,85252
SAI,2020-09-27,2020,1040,41,1:40.343,100343
SAI,2020-09-27,2020,1040,8,1:42.477,102477
SAI,2020-10-25,2020,1042,22,1:23.223,83223
NOR,2020-10-25,2020,1042,61,1:20.436,80436
SAI,2020-10-25,2020,1042,34,1:22.700,82700
SAI,2020-09-13,2020,1039,24,1:25.683,85683
SAI,2020-07-12,2020,1032,56,1:08.282,68282
SAI,2020-07-12,2020,1032,46,1:09.025,69025
NOR,2020-07-12,2020,1032,71,1:07.967,67967
SAI,2020-07-12,2020,1032,52,1:09.490,69490
SAI,2020-09-27,2020,1040,50,1:40.051,100051
SAI,2020-09-27,2020,1040,16,1:42.079,102079
SAI,2020-07-05,2020,1031,36,1:08.164,68164
SAI,2020-07-05,2020,1031,60,1:35.607,95607
SAI,2020-07-05,2020,1031,57,1:56.164,116164
SAI,2020-07-05,2020,1031,66,1:10.859,70859
SAI,2020-07-12,2020,1032,61,1:08.209,68209
SAI,2020-07-12,2020,1032,65,1:09.083,69083
SAI,2020-10-11,2020,1041,52,1:32.388,92388
SAI,2020-11-01,2020,1043,30,1:28.052,88052
SAI,2020-11-01,2020,1043,7,1:20.446,80446
SAI,2020-11-01,2020,1043,34,1:19.589,79589
SAI,2020-11-01,2020,1043,35,1:19.042,79042
SAI,2020-07-05,2020,1031,27,1:56.918,116918
SAI,2020-09-06,2020,1038,31,1:24.372,84372
SAI,2020-09-06,2020,1038,35,1:25.658,85658
SAI,2020-09-06,2020,1038,29,1:27.610,87610
SAI,2020-09-06,2020,1038,52,1:25.647,85647
SAI,2020-10-11,2020,1041,21,1:30.109,90109
SAI,2020-10-11,2020,1041,57,1:31.446,91446
SAI,2020-08-30,2020,1037,8,1:52.207,112207
SAI,2020-08-30,2020,1037,19,1:51.010,111010
SAI,2020-08-30,2020,1037,40,1:50.871,110871
SAI,2020-09-06,2020,1038,2,1:25.265,85265
SAI,2020-09-06,2020,1038,39,1:24.929,84929
SAI,2020-09-06,2020,1038,7,1:26.095,86095
SAI,2020-07-19,2020,1033,69,1:20.616,80616
SAI,2020-07-19,2020,1033,16,1:24.420,84420
SAI,2020-07-19,2020,1033,39,1:21.436,81436
SAI,2020-07-19,2020,1033,16,1:25.608,85608
SAI,2020-07-19,2020,1033,38,1:22.112,82112
SAI,2020-07-19,2020,1033,67,1:19.617,79617
SAI,2020-08-09,2020,1035,52,1:35.416,95416
SAI,2020-08-09,2020,1035,26,1:31.928,91928
SAI,2020-08-09,2020,1035,24,1:31.567,91567
SAI,2020-08-09,2020,1035,12,1:32.315,92315
SAI,2020-07-19,2020,1033,53,1:20.176,80176
SAI,2020-07-19,2020,1033,7,1:23.104,83104
SAI,2020-11-15,2020,1044,48,1:40.527,100527
SAI,2020-11-15,2020,1044,6,1:53.544,113544
SAI,2020-11-15,2020,1044,29,1:44.067,104067
SAI,2020-08-02,2020,1034,6,1:30.858,90858
SAI,2020-08-02,2020,1034,45,1:29.355,89355
SAI,2020-08-02,2020,1034,28,1:32.895,92895
SAI,2020-08-16,2020,1036,30,1:23.353,83353
SAI,2020-08-16,2020,1036,9,1:26.061,86061
SAI,2020-08-16,2020,1036,16,1:25.100,85100
NOR,2020-08-16,2020,1036,20,1:24.916,84916
SAI,2020-11-15,2020,1044,11,1:49.985,109985
SAI,2020-11-15,2020,1044,4,1:55.259,115259
SAI,2020-10-25,2020,1042,64,1:20.824,80824
SAI,2020-10-25,2020,1042,2,1:30.752,90752
SAI,2020-10-25,2020,1042,65,1:21.410,81410
SAI,2020-09-13,2020,1039,36,1:22.453,82453
SAI,2020-09-13,2020,1039,38,1:22.503,82503
SAI,2020-09-13,2020,1039,4,2:14.702,134702
SAI,2020-10-25,2020,1042,61,1:22.244,82244
SAI,2020-10-25,2020,1042,31,1:21.985,81985
SAI,2020-10-25,2020,1042,35,1:21.538,81538
SAI,2020-10-25,2020,1042,64,1:20.969,80969
SAI,2020-10-25,2020,1042,21,1:23.727,83727
SAI,2020-10-25,2020,1042,11,1:22.957,82957
NOR,2020-07-12,2020,1032,14,1:11.545,71545
SAI,2020-07-12,2020,1032,39,1:12.959,72959
SAI,2020-09-27,2020,1040,36,1:40.319,100319
SAI,2020-09-27,2020,1040,10,1:41.582,101582
SAI,2020-09-27,2020,1040,24,1:41.112,101112
SAI,2020-10-25,2020,1042,15,1:22.794,82794
SAI,2020-07-05,2020,1031,21,1:11.014,71014
SAI,2020-07-05,2020,1031,17,1:10.762,70762
NOR,2020-07-05,2020,1031,51,1:23.701,83701
SAI,2020-07-12,2020,1032,13,1:09.738,69738
SAI,2020-07-12,2020,1032,9,1:10.395,70395
SAI,2020-07-12,2020,1032,3,1:43.394,103394
SAI,2020-10-11,2020,1041,30,1:33.516,93516
